"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"Love Hina: Smile Again","Adventure,General","Love Hina: Smile Again is an Adventure game, developed and published by Sega,which was released in Japan in 2001.","n/a","6.7","n/a","Sega","Mar 29, 2001 ","http://www.gamefaqs.com/dreamcast/580486-love-hina-smile-again"
"Love Hina: Totsuzen no Engeji Happening","Adventure,General","Love Hina: Totsuzen no Engeji Happening is an Adventure game, developed and published by Sega,which was released in Japan in 2000.","5.0","8.0","n/a","Sega","Sep 28, 2000 ","http://www.gamefaqs.com/dreamcast/577273-love-hina-totsuzen-no-engeji-happening"
"Ma-Gi: Marginal","Adventure,General","Ma-Gi: Marginal is an Adventure game, published by Princess Soft,which was released in Japan in 2003.","n/a","n/a","","","","http://www.gamefaqs.com/dreamcast/917118-ma-gi-marginal"
"Maboroshi Tsukiyo","Miscellaneous,Virtual Life","Maboroshi Tsukiyo is a Miscellaneous game, published by Sims,which was released in Japan in 1999.","n/a","7.0","n/a","Sims","Sep 23, 1999 ","http://www.gamefaqs.com/dreamcast/575640-maboroshi-tsukiyo"
"Macross M3","Action,General","Macross M3 is an Action game, developed and published by Shoeisha,which was released in Japan in 2001.","2.9","6.6","","","","http://www.gamefaqs.com/dreamcast/430833-macross-m3"
"Mag Force Racing","Driving,Racing,Futuristic","Welcome to the world of MagForce Racing where the action is blindly fast and the competition is fierce. Breathtaking futuristic icities fly by as racers drive sleep tripods over sinuous 360 degree tracks at fantastic, white-knuckle speeds.Flying through the course is only the beginning. Grab magnet power to hang suspended, energy to increase speed and offensive and defensive power-ups to blow your opponents away!","5.7","6.5","","","","http://www.gamefaqs.com/dreamcast/913692-mag-force-racing"
"Mag Force Racing","Driving,Racing,Futuristic","Welcome to the world of MagForce Racing where the action is blindly fast and the competition is fierce. Breathtaking futuristic icities fly by as racers drive sleep tripods over sinuous 360 degree tracks at fantastic, white-knuckle speeds.Flying through the course is only the beginning. Grab magnet power to hang suspended, energy to increase speed and offensive and defensive power-ups to blow your opponents away!","5.7","6.5","","","","http://www.gamefaqs.com/dreamcast/913692-mag-force-racing"
"Magic: the Gathering","Miscellaneous,Card Battle","Magic: the Gathering is a Miscellaneous game, developed and published by Sega,which was released in Japan in 2001.","8.0","8.3","n/a","Sega","Jun 28, 2001 ","http://www.gamefaqs.com/dreamcast/477133-magic-the-gathering"
"Mahjong Taikai II Special","Miscellaneous,Board Games","Mahjong Taikai II Special is a Miscellaneous game, developed and published by Koei,which was released in Japan in 1999.","n/a","n/a","n/a","Koei","Mar4, 1999 ","http://www.gamefaqs.com/dreamcast/576224-mahjong-taikai-ii-special"
"Majo no Ochakai","Adventure,General","Majo no Ochakai is an Adventure game, developed by S-Neo and published by NEC Interchannel,which was released in Japan in 2003.","n/a","7.0","n/a","S-Neo","Jun 26, 2003 ","http://www.gamefaqs.com/dreamcast/583449-majo-no-ochakai"
"Maken X","Adventure,General","Cut into the fastest, most furious first-person combat action adventure ever! You are maken X, a supernatural sword, with the ability to not only slice into your opponents bodies, but also to take possession of them through &quot;brainjacking&quot;. Battle against ruthless enemies, collect handheld weapons, and slash your way through 20 massively dangerous levels.","7.6","6.9","","","","http://www.gamefaqs.com/dreamcast/197848-maken-x"
"Maqiupai","Miscellaneous,Puzzle,Matching","Maqiupai is a Miscellaneous game, developed by JMD and published by GOAT Store Publishing,which was released in 2005.","n/a","n/a","n/a","JMD","Jan 21, 2005 ","http://www.gamefaqs.com/dreamcast/981277-maqiupai"
"Marie to Elie Atelier","Role-Playing,Console-style RPG","Marie to Elie Atelier is a Role-Playing game, developed and published by Kool Kizz,which was released in Japan in 2001.","n/a","7.4","n/a","Kool Kizz","Nov 15, 2001 ","http://www.gamefaqs.com/dreamcast/579248-marie-to-elie-atelier"
"Marionette Company","Adventure,General","Marionette Company is an Adventure game, developed and published by Micro Cabin,which was released in Japan in 1999.","n/a","8.3","n/a","Micro Cabin","Oct7, 1999 ","http://www.gamefaqs.com/dreamcast/576041-marionette-company"
"Marionette Company 2 Chu!","Adventure,General","Marionette Company 2 Chu! is an Adventure game, developed and published by Micro Cabin,which was released in Japan in 2000.","n/a","8.0","n/a","Micro Cabin","May 18, 2000 ","http://www.gamefaqs.com/dreamcast/577093-marionette-company-2-chu"
"Marionette Handler","Strategy,General","Marionette Handler is a Strategy game, developed and published by Micronet,which was released in Japan in 1999.","n/a","n/a","n/a","Micronet","Jul 29, 1999 ","http://www.gamefaqs.com/dreamcast/575846-marionette-handler"
"Marionette Handler 2","Strategy,Breeding/Constructing","Marionette Handler 2 is a Strategy game, developed and published by Micronet,which was released in Japan in 2000.","n/a","7.5","n/a","Micronet","Nov9, 2000 ","http://www.gamefaqs.com/dreamcast/578996-marionette-handler-2"
"Mars Matrix","Action,Shooter,Scrolling","Half a century has passed since the colonization of Mars. Life on the red planet is productive and peaceful. Earth has placed the Mars Development Agency (MDA) is control of Mars' self-governing sectors, yet retains a tight grip on its colony. Without warning, an ominous transmission is received on Earth declaring Martian independence and all contact with Mars is lost. Now, the threat of war with mars has Earth seeing red. Massive fleets of experimental, yet very powerful new fighters are on their way to Mars on a mission that could escalate into inter-planetary war.","8.5","8.3","78","Takumi Corporation","Apr 30, 2001 ","http://www.gamefaqs.com/dreamcast/450810-mars-matrix"
"Marvel vs. Capcom","Action,Fighting,2D","Imagine the battle: Spider-Man vs. Mega Man... Incredible! Or, who would stand victorious in Strider vs. Captain America? Amazing! Now Capcom brings this #1 smash arcade fantasy fighter to the Sega Dreamcast! Experience the world's most insane battles between your favorite legenedary Capcom characters and Super Heroes of the Marvel Universe.","8.7","8.2","","","","http://www.gamefaqs.com/dreamcast/197868-marvel-vs-capcom"
"Marvel vs. Capcom 2","Action,Fighting,2D","The world's most insane tag-team fantasy fighter is bigger than ever!An unprecedented 56 characters include the debut of Jill from Resident Evil, Servbots from Mega Man and Cable from Marvel Comics fame.Experience arcade perfect fighting with 3 on 3 tag-team battles, unbelievable control and hyper-fast animation.Pick a fight with legendary Capcom characters and Super Heroes from the Marvel Universe and prepare to be amazed.","8.6","8.7","90","Capcom","Jun 29, 2000 ","http://www.gamefaqs.com/dreamcast/914427-marvel-vs-capcom-2"
"Marvel vs. Capcom 2","Action,Fighting,2D","The world's most insane tag-team fantasy fighter is bigger than ever!An unprecedented 56 characters include the debut of Jill from Resident Evil, Servbots from Mega Man and Cable from Marvel Comics fame.Experience arcade perfect fighting with 3 on 3 tag-team battles, unbelievable control and hyper-fast animation.Pick a fight with legendary Capcom characters and Super Heroes from the Marvel Universe and prepare to be amazed.","8.6","8.7","90","Capcom","Jun 29, 2000 ","http://www.gamefaqs.com/dreamcast/914427-marvel-vs-capcom-2"
"Marvel vs. Capcom","Action,Fighting,2D","Imagine the battle: Spider-Man vs. Mega Man... Incredible! Or, who would stand victorious in Strider vs. Captain America? Amazing! Now Capcom brings this #1 smash arcade fantasy fighter to the Sega Dreamcast! Experience the world's most insane battles between your favorite legenedary Capcom characters and Super Heroes of the Marvel Universe.","8.7","8.2","","","","http://www.gamefaqs.com/dreamcast/197868-marvel-vs-capcom"
"Mat Hoffman's Pro BMX","Sports,Alternative,Biking","Ride like 10-time World Vert Chamption Mat Hoffman or 7 other BMX pros. Pull off over 200 tricks and combo moves, including pro-signature moves. Shred through Street, Vert and Dirt courses with 4 different game modes to choose from.","5.8","6.8","75","Runecraft","Sep 11, 2001 ","http://www.gamefaqs.com/dreamcast/437423-mat-hoffmans-pro-bmx"
"Max Steel","Adventure,General","Infused with superhuman powers and nano-technology, Max Steel battles the forces of D.R.E.A.D&trade; and his evil cyborg nemesis Pyscho. Now, armed with a fierce new bio-weapon, D.R.E.A.D&trade; plans to ravage and take over the world.","7.0","6.1","56","Treyarch","May 30, 2001 ","http://www.gamefaqs.com/dreamcast/914325-max-steel"
"Maximum Pool","Miscellaneous,Parlor,Billiards","Rack 'em up with seven classic pool games featuring super-accurate physics, video-captured opponents, and online play. Earn access to five crazy bonus games by beating a tough opponent or joining an online game!","2.0","7.0","59","Dynamix","Dec4, 2000 ","http://www.gamefaqs.com/dreamcast/445180-maximum-pool"
"MDK2","Action,Shooter,Third-Person,Sci-Fi","Kurt and his amazing sniper helmet are back. This time he is teamed with the genius Dr. Hawkins and Max, a 6-legged gun-toting robotic dog. Together, they must use their unique abilities and warped attitude to out-sneak, out-blast and out-think their enemies as they attempt to reclaim the earth from a vile alien menace.","9.3","8.1","","","","http://www.gamefaqs.com/dreamcast/197880-mdk2"
"MDK2","Action,Shooter,Third-Person,Sci-Fi","Kurt and his amazing sniper helmet are back. This time he is teamed with the genius Dr. Hawkins and Max, a 6-legged gun-toting robotic dog. Together, they must use their unique abilities and warped attitude to out-sneak, out-blast and out-think their enemies as they attempt to reclaim the earth from a vile alien menace.","9.3","8.1","","","","http://www.gamefaqs.com/dreamcast/197880-mdk2"
"Mei * Puru","Adventure,General","Mei * Puru is an Adventure game, developed by Oaks Soft and published by Princess Soft,which was released in Japan in 2002.","n/a","7.0","n/a","Oaks Soft","Oct 24, 2002 ","http://www.gamefaqs.com/dreamcast/563075-mei-puru"
"Memories Off 2nd","Strategy,Breeding/Constructing","Memories Off 2nd is a Strategy game, developed and published by Kid,which was released in Japan in 2001.","7.5","7.0","","","","http://www.gamefaqs.com/dreamcast/580488-memories-off-2nd"
"Memories Off Complete","Miscellaneous,Virtual Life","Memories Off Complete is a Miscellaneous game, developed and published by Kid,which was released in Japan in 2000.","n/a","8.0","","","","http://www.gamefaqs.com/dreamcast/577242-memories-off-complete"
"Mercurius Pretty: End of the Century","Action Adventure,Fantasy","Mercurius Pretty: End of the Century is an Action Adventure game, developed by Stack and published by NEC Interchannel,which was released in Japan in 2000.","n/a","7.7","n/a","Stack","Nov 16, 2000 ","http://www.gamefaqs.com/dreamcast/577278-mercurius-pretty-end-of-the-century"
"Messiah","Action Adventure,Sci-Fi","Messiah is an Action Adventure game, developed by Shiny Entertainment and published by Interplay,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/dreamcast/354447-messiah"
"Metal Wolf","Adventure,Third-Person,Modern","Metal Wolf is an Adventure game, developed and published by Princess Soft,which was released in Japan in 2002.","n/a","n/a","n/a","Princess Soft","Jun 27, 2002 ","http://www.gamefaqs.com/dreamcast/562953-metal-wolf"
"Metropolis Street Racer","Driving,Racing,GT / Street","Enter a new age of driving, a new form of thinking and feeling, and totally immerse yourself in the most advanced driving game ever created. Your 'Kudos' is the only path to success, since this is a unique test of skill, style and precision, which spans the streets of London, Tokyo and San Francisco. Be astounded by the realism, push your limits round 250+ different circuits, in hundreds of challenging events. Indulge up to 8 people in a unique multiplayer experience, and prepare yourself for the ultimate Internet Kudos Challenge","8.9","8.3","87","Bizarre Creations","Jan 15, 2001 ","http://www.gamefaqs.com/dreamcast/197914-metropolis-street-racer"
"Microsoft Links LS","Sports,Traditional,Golf,Sim","Microsoft Links LS is a Sports game, published by Konami,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/dreamcast/579201-microsoft-links-ls"
"Midway's Greatest Arcade Hits Volume 1","Miscellaneous,Compilation","Six arcade classics are back for one low price, available only on the Sega Dreamcast&trade;.Go back to 1982 again and save the humans once more from the evil Robotrons.Get in the cockpit of your spacecraft and take down the alien invaders in Defender and Defender II.Rid the sink of scum and filth in another game of Bubbles.Mine the reaches of outer space and defend your ship against the evil Sinistar.Or mount your winged bird of prey and take over the laval pits in a game of Joust.","7.3","7.0","","","","http://www.gamefaqs.com/dreamcast/257231-midways-greatest-arcade-hits-volume-1"
"Midway's Greatest Arcade Hits Volume 2","Miscellaneous,Compilation","Midway's Greatest Arcade Hits Volume 2 is a Miscellaneous game, developed by Digital Eclipse and published by Midway,which was released in 2001.","8.5","7.7","","","","http://www.gamefaqs.com/dreamcast/577792-midways-greatest-arcade-hits-volume-2"
"Midway's Greatest Arcade Hits Volume 3","Miscellaneous,Compilation","Midway's Greatest Arcade Hits Volume 3 is a Miscellaneous game, developed and published by Midway,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/dreamcast/577812-midways-greatest-arcade-hits-volume-3"
"Milky Season","Adventure,General","Milky Season is an Adventure game, published by Kid,which was released in Japan in 2002.","n/a","6.5","n/a","Kid","Feb 28, 2002 ","http://www.gamefaqs.com/dreamcast/567188-milky-season"
"Expendable","Action,General","You're the Millennium Soldier on a countdown to destruction, wreaking revenge on an alien invasion. The guns are huge, the explosions enormous and the action reaches the skies as gigantic forces collide in this 3D blaster.","7.1","6.7","","","","http://www.gamefaqs.com/dreamcast/197255-expendable"
"Miss Moonlight","Adventure,General","Miss Moonlight is an Adventure game, developed by Spiel and published by Naxat Soft,which was released in Japan in 2001.","n/a","6.5","n/a","Spiel","Jun 21, 2001 ","http://www.gamefaqs.com/dreamcast/581339-miss-moonlight"
"Missing Parts 2: The Tantei Stories","Adventure,General","Missing Parts 2: The Tantei Stories is an Adventure game, developed by O-TWO and published by Fog,which was released in Japan in 2002.","n/a","8.0","n/a","O-TWO","Oct 24, 2002 ","http://www.gamefaqs.com/dreamcast/563152-missing-parts-2-the-tantei-stories"
"Missing Parts 3","Adventure,General","Missing Parts 3 is an Adventure game, published by Fog,which was released in Japan in 2003.","n/a","7.0","n/a","Fog","Jul 31, 2003 ","http://www.gamefaqs.com/dreamcast/917472-missing-parts-3"
"Missing Parts: The Tantei Stories","Adventure,General","Missing Parts: The Tantei Stories is an Adventure game, developed by O-TWO and published by Fog,which was released in Japan in 2002.","n/a","8.0","n/a","O-TWO","Jan 17, 2002 ","http://www.gamefaqs.com/dreamcast/566495-missing-parts-the-tantei-stories"
"Mizuiro","Adventure,General","Mizuiro is an Adventure game, developed by HuneX and published by NEC Interchannel,which was released in Japan in 2002.","n/a","7.0","n/a","HuneX","Mar7, 2002 ","http://www.gamefaqs.com/dreamcast/567147-mizuiro"
"Moekan","Adventure,General","Moekan is an Adventure game, published by Princess Soft,which was released in Japan in 2003.","n/a","7.0","n/a","Princess Soft","Dec 25, 2003 ","http://www.gamefaqs.com/dreamcast/918972-moekan"
"Project Justice","Action,Fighting,3D","A group of long time friends now unite in the pursuit of honor and excellence. Setting all past rivalries aside, they band together to uncover the mystery behind an unusual series of events. Join over 20 playable characters, each with their own unique skills and custom attacks, as they compete in 3-on-3 battles in beautifully rendered 3-D worlds. Assemble your team and perform incredible fighting combos all for one united goal...Project Justice!","8.9","8.2","80","Capcom","May 16, 2001 ","http://www.gamefaqs.com/dreamcast/377885-project-justice"
"Moho","Action,General","Moho is an Action game, developed by Lost Toys and published by Take-Two Interactive,which was released in Europe in 2000.","n/a","4.5","n/a","Lost Toys","Nov 24, 2000 ","http://www.gamefaqs.com/dreamcast/579736-moho"
"Monaco Grand Prix","Driving,Racing,Formula One","Innovative 4-point physics engine calculates and monitors all 4 tires independently, creating the most precise simulation of Grand Prix style racing you will ever experience. 16 international courses, and all tracks to scale with realistic dimensions, scenery and environments. Up to 22 racers competing on each track. Arcade, Amateur, Expert and Pro modes. Indestructible cars or real-life damage, dents and shrapnel. Weather effects and multiple road conditions. Start as an inexperienced driver with an entry-level team. As your skill improves, you're invited to race for more prestigious teams.","4.0","6.3","","","","http://www.gamefaqs.com/dreamcast/197967-monaco-grand-prix"
"Monaco Grand Prix","Driving,Racing,Formula One","Innovative 4-point physics engine calculates and monitors all 4 tires independently, creating the most precise simulation of Grand Prix style racing you will ever experience. 16 international courses, and all tracks to scale with realistic dimensions, scenery and environments. Up to 22 racers competing on each track. Arcade, Amateur, Expert and Pro modes. Indestructible cars or real-life damage, dents and shrapnel. Weather effects and multiple road conditions. Start as an inexperienced driver with an entry-level team. As your skill improves, you're invited to race for more prestigious teams.","4.0","6.3","","","","http://www.gamefaqs.com/dreamcast/197967-monaco-grand-prix"
"Monaco Online","Driving,Racing,Formula One","Monaco Online is a Driving game, published by Ubisoft,which was released in Europe in 2001.","n/a","10.0","n/a","Ubisoft","Nov 23, 2001 ","http://www.gamefaqs.com/dreamcast/566672-monaco-online"
"Monster Breeder","Strategy,Breeding/Constructing","Monster Breeder is a Strategy game, developed by NEC Interchannel and published by Tommo,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/dreamcast/576260-monster-breeder"
"Monster o Tsukurou!","Strategy,Breeding/Constructing","Monster o Tsukurou! is a Strategy game, published by Sega,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/dreamcast/580651-monster-o-tsukurou"
"Morita no Saikyou Reversi","Miscellaneous,Board Games","Morita no Saikyou Reversi is a Miscellaneous game, published by Random House,which was released in Japan in 1999.","n/a","5.0","n/a","Random House","Apr 15, 1999 ","http://www.gamefaqs.com/dreamcast/576231-morita-no-saikyou-reversi"
"Morita no Saikyou Shogi","Miscellaneous,Board Games","Morita no Saikyou Shogi is a Miscellaneous game, published by Random House,which was released in Japan in 1999.","n/a","n/a","n/a","Random House","Apr 15, 1999 ","http://www.gamefaqs.com/dreamcast/576232-morita-no-saikyou-shogi"
"Mortal Kombat Gold","Action,Fighting,3D","Your all-time favorite characters return to defend the Earth from Shinnok and the evil denizens of Outworld and Netherealm.","4.4","6.9","","","","http://www.gamefaqs.com/dreamcast/197991-mortal-kombat-gold"
"Motto Pro Yakyuu Team o Tsukurou!","Sports,Traditional,Baseball,Sim","Motto Pro Yakyuu Team o Tsukurou! is a Sports game, published by Sega,which was released in Japan in 2000.","n/a","n/a","n/a","Sega","Sep 28, 2000 ","http://www.gamefaqs.com/dreamcast/578019-motto-pro-yakyuu-team-o-tsukurou"
"Mr. Driller","Miscellaneous,Puzzle,Action","Mr. Driller's world has been covered with mysterious colored blocks. Armed with only a mighty drill, you'll have to dig your way down to safety before his air supply runs out!","7.8","7.5","","","","http://www.gamefaqs.com/dreamcast/259120-mr-driller"
"Ms. Pac-Man Maze Madness","Action,General","Chomp your way through mystical worlds to rescue Professor Pac. Free the lost worlds of Pac-Land from the horrid witch Mesmeralda. Videogame's most famous and favorite heroine is back to save the day!","5.7","6.7","73","Namco","Nov 13, 2000 ","http://www.gamefaqs.com/dreamcast/448631-ms-pac-man-maze-madness"
"Metropolis Street Racer","Driving,Racing,GT / Street","Enter a new age of driving, a new form of thinking and feeling, and totally immerse yourself in the most advanced driving game ever created. Your 'Kudos' is the only path to success, since this is a unique test of skill, style and precision, which spans the streets of London, Tokyo and San Francisco. Be astounded by the realism, push your limits round 250+ different circuits, in hundreds of challenging events. Indulge up to 8 people in a unique multiplayer experience, and prepare yourself for the ultimate Internet Kudos Challenge","8.9","8.3","87","Bizarre Creations","Jan 15, 2001 ","http://www.gamefaqs.com/dreamcast/197914-metropolis-street-racer"
"MTV Sports: Skateboarding Featuring Andy Macdonald","Sports,Alternative,Skateboarding","MTV Sports: Skateboarding Featuring Andy Macdonald is a Sports game, developed by Darkblack and published by THQ,which was released in 2000.","4.3","4.7","40","Darkblack","Nov9, 2000 ","http://www.gamefaqs.com/dreamcast/198011-mtv-sports-skateboarding-featuring-andy-macdonald"
"MTV Sports: Skateboarding Featuring Andy Macdonald","Sports,Alternative,Skateboarding","MTV Sports: Skateboarding Featuring Andy Macdonald is a Sports game, developed by Darkblack and published by THQ,which was released in 2000.","4.3","4.7","40","Darkblack","Nov9, 2000 ","http://www.gamefaqs.com/dreamcast/198011-mtv-sports-skateboarding-featuring-andy-macdonald"
"The Mummy","Action,General","Relive the action-packed theatrical experience of the mummy in your own living room! Journey back to the city of the dead, Humunaptra, to battle its evil residents, filled with the terrifying visual and sound effects of the movie, the spine-tingling adventures will captivate you into a world of discovery and fear. Are you brave enough to challenge the living dead and defeat Imphotep, the guardian mummy?","","","","","","http://www.gamefaqs.com/dreamcast/913959-the-mummy"
"Musapey's Choco Marker","Miscellaneous,Puzzle,Matching","Musapey's Choco Marker is a Miscellaneous game, developed and published by Ecole,which was released in Japan in 2002.","8.0","5.0","n/a","Ecole","Dec 26, 2002 ","http://www.gamefaqs.com/dreamcast/583195-musapeys-choco-marker"
"My Merry May","Adventure,General","My Merry May is an Adventure game, developed and published by Kid,which was released in Japan in 2002.","n/a","n/a","n/a","Kid","Apr 25, 2002 ","http://www.gamefaqs.com/dreamcast/567632-my-merry-may"
"My Merry Maybe","Adventure,General","My Merry Maybe is an Adventure game, developed and published by Kid,which was released in Japan in 2003.","n/a","n/a","n/a","Kid","Jul 10, 2003 ","http://www.gamefaqs.com/dreamcast/917473-my-merry-maybe"
"Mysterito: Fukagyaku Sekai no Tantei Shinshi","Adventure,General","Mysterito: Fukagyaku Sekai no Tantei Shinshi is an Adventure game, published by Abel Software,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/dreamcast/578997-mysterito-fukagyaku-sekai-no-tantei-shinshi"
"Nakoruru: Anohito Kara no Okurimono","Adventure,General","Nakoruru: Anohito Kara no Okurimono is an Adventure game, published by Kool Kizz,which was released in Japan in 2002.","n/a","7.0","n/a","Kool Kizz","Mar 28, 2002 ","http://www.gamefaqs.com/dreamcast/567353-nakoruru-anohito-kara-no-okurimono"
"Namco Museum","Miscellaneous,Compilation","Keep those quarters in your pants. With Namco Museum, you can set up your own arcade with classics like Pac-Man, Ms. Pac-Man, Galaga, Galaxian, Pole Position and Dig-Dug. Genuine arcade translations with genuine arcade options so you can enjoy them at home of the Sega Dreamcast.","5.0","7.0","","","","http://www.gamefaqs.com/dreamcast/258517-namco-museum"
"Nanatsu no Hikan: Senritsu no Bishou","Adventure,General","Nanatsu no Hikan: Senritsu no Bishou is an Adventure game, developed and published by Koei,which was released in Japan in 2000.","8.0","8.0","n/a","Koei","Jan 20, 2000 ","http://www.gamefaqs.com/dreamcast/576775-nanatsu-no-hikan-senritsu-no-bishou"
"Napple Tale: Arsia in Daydream","Role-Playing,General","Napple Tale: Arsia in Daydream is a Role-Playing game, developed by Chime and published by Sega,which was released in Japan in 2000.","9.0","8.9","n/a","Chime","Oct 19, 2000 ","http://www.gamefaqs.com/dreamcast/577281-napple-tale-arsia-in-daydream"
"NBA 2K","Sports,Traditional,Basketball,Sim","NBA 2K is a Sports game, developed by Visual Concepts and published by Sega,which was released in 1999.","8.8","7.5","","","","http://www.gamefaqs.com/dreamcast/198053-nba-2k"
"NBA 2K1","Sports,Traditional,Basketball,Sim","NBA 2K1 is a Sports game, developed by Visual Concepts and published by Sega,which was released in 2000.","7.6","7.2","93","Visual Concepts","Nov1, 2000 ","http://www.gamefaqs.com/dreamcast/913950-nba-2k1"
"NBA 2K2","Sports,Traditional,Basketball,Sim","Exploit the defender with a lightning quick drop step move before you launch all out attack, finishing with an impressive dunk! With enhanced player performance such as this, the most renowned basketball game ever has been improved on all levels. Run the floor with new moves, exploit the new steal system then stand back in awe as you're put right behind the cameras in replay mode. With the addition of legendary urban playground courts, including the famous Mosswood Park, NBA2K2 is the true basketball experience.","8.4","7.8","93","Visual Concepts","Oct 24, 2001 ","http://www.gamefaqs.com/dreamcast/516692-nba-2k2"
"NBA Hoopz","Sports,Traditional,Basketball,Arcade","NBA Hoopz is a Sports game, developed by Eurocom Entertainment Software and published by Midway,which was released in 2001.","5.0","6.5","65","Eurocom Entertainment Software","Feb 13, 2001 ","http://www.gamefaqs.com/dreamcast/458065-nba-hoopz"
"NBA Showtime: NBA on NBC","Sports,Traditional,Basketball,Arcade","The NBA like you've never seen it before! NBA Showtime: NBA on NBC brings you the top players from each team in a heart-pounding, pulse-racing above-the-rim match-up! You'll see the intensity on their faces and hear it in their voices, you'll feel the power of every pass and every shot! This is what the NBA is all about! Go for rebounds and 3-pointers in all 28 arenas around the league. Choose from over 130 real NBA players plus hidden characters!","7.1","7.4","","","","http://www.gamefaqs.com/dreamcast/198091-nba-showtime-nba-on-nbc"
"NCAA College Football 2K2","Sports,Traditional,Football,Sim","NCAA College Football 2K2 is a Sports game, developed by Visual Concepts and published by Sega,which was released in 2001.","8.3","7.2","78","Visual Concepts","Aug 29, 2001 ","http://www.gamefaqs.com/dreamcast/516694-ncaa-college-football-2k2"
"Neo Golden Logres","Miscellaneous,Parlor,Pinball","Neo Golden Logres is a Miscellaneous game, developed by LittleWing and published by Success,which was released in Japan in 2000.","n/a","6.0","n/a","LittleWing","Oct 26, 2000 ","http://www.gamefaqs.com/dreamcast/578991-neo-golden-logres"
"NEO XYX","Action,Shooter,Scrolling","NEO XYX is an Action game, developed and published by NG:DEV.TEAM,scheduled to be released in Europe in 2014.","","","","","","http://www.gamefaqs.com/dreamcast/684211-neo-xyx"
"Neppachi II@VPACHI: CR Harenchi Gauken","Miscellaneous,Board Games","Neppachi II@VPACHI: CR Harenchi Gauken is a Miscellaneous game, developed by Falcon and published by Daikoku,which was released in Japan in 2000.","n/a","3.0","n/a","Falcon","Jul6, 2000 ","http://www.gamefaqs.com/dreamcast/577819-neppachi-iivpachi-cr-harenchi-gauken"
"Neppachi III@VPACHI","Miscellaneous,Parlor,Gambling","Neppachi III@VPACHI is a Miscellaneous game, developed by Falcon and published by Daikoku,which was released in Japan in 2000.","n/a","n/a","n/a","Falcon","Sep 28, 2000 ","http://www.gamefaqs.com/dreamcast/577284-neppachi-iiivpachi"
"Neppachi III@VPACHI","Miscellaneous,Parlor,Gambling","Neppachi III@VPACHI is a Miscellaneous game, developed by Falcon and published by Daikoku,which was released in Japan in 2000.","n/a","n/a","n/a","Falcon","Sep 28, 2000 ","http://www.gamefaqs.com/dreamcast/577284-neppachi-iiivpachi"
"Neppachi IV@VPACHI","Miscellaneous,Parlor,Gambling","Neppachi IV@VPACHI is a Miscellaneous game, developed by Falcon,which was released in Japan in 2000.","n/a","n/a","n/a","Falcon","Dec 14, 2000 ","http://www.gamefaqs.com/dreamcast/579252-neppachi-ivvpachi"
"Neppachi IV@VPACHI","Miscellaneous,Parlor,Gambling","Neppachi IV@VPACHI is a Miscellaneous game, developed by Falcon,which was released in Japan in 2000.","n/a","n/a","n/a","Falcon","Dec 14, 2000 ","http://www.gamefaqs.com/dreamcast/579252-neppachi-ivvpachi"
"Neppachi V@VPACHI","Miscellaneous,Parlor,Gambling","Neppachi V@VPACHI is a Miscellaneous game, developed by Falcon and published by Daikoku,which was released in Japan in 2000.","n/a","n/a","n/a","Falcon","Dec 14, 2000 ","http://www.gamefaqs.com/dreamcast/579253-neppachi-vvpachi"
"Neppachi V@VPACHI","Miscellaneous,Parlor,Gambling","Neppachi V@VPACHI is a Miscellaneous game, developed by Falcon and published by Daikoku,which was released in Japan in 2000.","n/a","n/a","n/a","Falcon","Dec 14, 2000 ","http://www.gamefaqs.com/dreamcast/579253-neppachi-vvpachi"
"Neppachi VI@VPACHI","Miscellaneous,Parlor,Gambling","Neppachi VI@VPACHI is a Miscellaneous game, developed by Falcon and published by Daikoku,which was released in Japan in 2001.","n/a","n/a","n/a","Falcon","Feb 15, 2001 ","http://www.gamefaqs.com/dreamcast/580276-neppachi-vivpachi"
"Neppachi: 10 Ren Chande Las Vegas Ryokou","Miscellaneous,Parlor,Gambling","Neppachi: 10 Ren Chande Las Vegas Ryokou is a Miscellaneous game, developed by Falcon and published by Daikoku,which was released in Japan in 1999.","n/a","n/a","n/a","Falcon","Nov 25, 1999 ","http://www.gamefaqs.com/dreamcast/576390-neppachi-10-ren-chande-las-vegas-ryokou"
"Net Versus Chess","Miscellaneous,Board Games","Net Versus Chess is a Miscellaneous game, published by Atmark,which was released in Japan in 2001.","n/a","n/a","n/a","Atmark","May 24, 2001 ","http://www.gamefaqs.com/dreamcast/581332-net-versus-chess"
"Net Versus Hanafuda","Miscellaneous,General","Net Versus Hanafuda is a Miscellaneous game, published by Atmark,which was released in Japan in 2001.","n/a","n/a","n/a","Atmark","May 24, 2001 ","http://www.gamefaqs.com/dreamcast/581331-net-versus-hanafuda"
