"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"A-Rank Thunder Tanjouhen","Adventure,General","A-Rank Thunder Tanjouhen is an Adventure game, developed by Telenet and published by Riot,which was released in Japan in 1993.","n/a","n/a","n/a","Telenet","Jun 25, 1993 ","http://www.gamefaqs.com/segacd/921876-a-rank-thunder-tanjouhen"
"Mansion of Hidden Souls","Adventure,Interactive Movie","Welcome to the Mansion of Hidden Souls. A mansion where ghostly voices and blood-curdling screams break the eerie silence. Where the shrill echo of opening doors sends shivers up your spine. Where pictures seem to follow your every move. Where some may even pull you into them. Where rooms are laden with clues to those who have disappeared. Welcome to the Mansion of Hidden Souls; you'll never be the same again.","5.0","6.8","","","","http://www.gamefaqs.com/segacd/587968-mansion-of-hidden-souls"
"Marko","Action,Platformer,2D","Marko is an Action game, developed by The Cartoon Mavericks and published by Domark,which was released in Europe in 1994.","n/a","6.0","","","","http://www.gamefaqs.com/segacd/928583-marko"
"Marko","Action,Platformer,2D","Marko is an Action game, developed by The Cartoon Mavericks and published by Domark,which was released in Europe in 1994.","n/a","6.0","","","","http://www.gamefaqs.com/segacd/928583-marko"
"Marky Mark and the Funky Bunch: Make My Video","Miscellaneous,Rhythm,Music","What's up? Raw video footage and hot sound tracks, that's what. To let you punch together your very own videos of the funkiest band known to man: Marky Mark and the Funky Bunch. Consider it. You choose the cuts. You pick the fly shots. You mix in the slices and dices, the freezes and flips. And way, way more. Then kick back. It's playback time. If it's good: live shouts to you! If it ain't: just do it again. And you got two ways to do it too: play the game (it's a challenge) or create your own (go creative). Either way you git a funky video!!! That's all yours!!!","3.7","3.3","","","","http://www.gamefaqs.com/segacd/587969-marky-mark-and-the-funky-bunch-make-my-video"
"Mary Shelley's Frankenstein / Bram Stoker's Dracula","Miscellaneous,Compilation","MARY SHELLEY'S FRANKENSTEIN: Three game play views - isometric, forced isometric and side views - offer enhanced 3D environment. Six huge levels of action, from the cholera-infested streets of Ingolstadt to the freezing ice fields of the Arctic. Fantastic assortment of bosses including outlaws, landlords and wolves. BRAM STOKER'S DRACULA: Get sucked into a terrifying world of evil. And there's only one way to survive - kill the Prince of Darkness! Experience seven haunting levels of arcade-style gaemplay.","n/a","6.8","n/a","Bits Studios","1994 ","http://www.gamefaqs.com/segacd/928897-mary-shelleys-frankenstein-bram-stokers-dracula"
"The Masked Rider: Kamen Rider ZO","Action,General","The Masked Rider: Kamen Rider ZO is an Action game, published by Toei Animation,which was released in Japan in 1994.","8.0","4.5","","","","http://www.gamefaqs.com/segacd/587970-the-masked-rider-kamen-rider-zo"
"Mega Race","Driving,Racing,Arcade","It's the incredibly stunning visual communications highway of the future, and you're the star of Virtual World Broadcast TV's hit show - MEGARACE - with an audience that's out for blood. To keep ratings up (the meaner you are, the higher they get), you're pitted against five of the nastiest drivers ever to take a wheel in a wild virtual television race to the finish... yours... or theirs! You haven't seen anything like MEGARACE, because there's never been anything like MEGARACE! Strap yourself into this brave new world of battle racing... and take it to the limit!","5.0","6.0","n/a","Cryo Interactive","1994 ","http://www.gamefaqs.com/segacd/587971-mega-race"
"Mega Schwarzschild","Strategy,Breeding/Constructing","Mega Schwarzschild is a Strategy game, developed by Kogado Studio and published by Sega,which was released in Japan in 1993.","n/a","8.5","n/a","Kogado Studio","Jun 25, 1993 ","http://www.gamefaqs.com/segacd/570499-mega-schwarzschild"
"Sega CD","Hardware,Console","Sega CD is a Hardware game, developed and published by Sega,which was released in Japan in 1991.","6.8","7.5","n/a","Sega","Oct 15, 1992 ","http://www.gamefaqs.com/segacd/916395-sega-cd"
"Mickey Mania: The Timeless Adventures of Mickey Mouse","Action,Platformer,2D","Mickey has friends wherever he goes. Not here. No Goofy! No Minnie! No mercy! This is Mickey Mouse like you've never seen him before. Faster, tougher and smarter than ever. In 26 action-packed levels, Mickey takes on a ton of bosses from six of his coolest animated classics. From Steamboat Willie, The Mad Doctor and Moose Hunters to Lonesome Ghosts, Mickey and the Beanstalk and The Prince and the Pauper, this is Mickey on the adventure of a lifetime. Mickey Mania. This mouse roars!","10.0","7.5","","","","http://www.gamefaqs.com/segacd/920981-mickey-mania-the-timeless-adventures-of-mickey"
"Mickey Mania: The Timeless Adventures of Mickey Mouse","Action,Platformer,2D","Mickey has friends wherever he goes. Not here. No Goofy! No Minnie! No mercy! This is Mickey Mouse like you've never seen him before. Faster, tougher and smarter than ever. In 26 action-packed levels, Mickey takes on a ton of bosses from six of his coolest animated classics. From Steamboat Willie, The Mad Doctor and Moose Hunters to Lonesome Ghosts, Mickey and the Beanstalk and The Prince and the Pauper, this is Mickey on the adventure of a lifetime. Mickey Mania. This mouse roars!","10.0","7.5","","","","http://www.gamefaqs.com/segacd/920981-mickey-mania-the-timeless-adventures-of-mickey"
"Microcosm","Action,Shooter,Scrolling","Microcosm plunges you into a dazzling world of super-realistic computer generated graphics set deep within the body of Cybertech's President: Tiron Korsby. You are the elite Cybertech agent chosen to pilot the latest hi-tech micro-submersibles on a desperate mission to find and destroy the deadly brain manipulation droid threatening Korsby's life. Experience the heart-stopping action and unparalleled cinematic imagery of over 500 megabytes of brilliant SGI graphics and an original CD-quality score and soundtrack by Rick Wakeman.","n/a","5.2","","","","http://www.gamefaqs.com/segacd/587972-microcosm"
"Midnight Raiders","Action,Shooter,Rail","You're Joker. You and your team, Stryker, Sparks and Linus get orders to execute a Top Secret mission. Unfortunately for you, the CIA wants no survivors. Flying deadly Apache AH-64 helicopters, your team blasts into the Al-Shakkur installation. Then on foot, you alone must find and rescue a kidnapped scientist held somewhere inside. Professor Victor Mensch holds the formula for a deadly new nerve gas in his head. His fate rests in your hands. But watch out! Things aren't what they seem.","n/a","5.0","n/a","Stargate Productions","1994 ","http://www.gamefaqs.com/segacd/921790-midnight-raiders"
"Might and Magic III: Isles of Terra","Role-Playing,General","Might and Magic III: Isles of Terra is a Role-Playing game, published by CRI,which was released in Japan in 1993.","n/a","4.5","n/a","CRI","Nov 26, 1993 ","http://www.gamefaqs.com/segacd/570500-might-and-magic-iii-isles-of-terra"
"Mighty Mighty Missile","Miscellaneous,Puzzle,General","Evacuate your mice to safety by loading them into your missile before rival pilots detour your vermin friends and sneak Intergalactic cool cats on board!","n/a","7.0","n/a","Good Deal Games","2004 ","http://www.gamefaqs.com/segacd/928618-mighty-mighty-missile"
"Mighty Morphin Power Rangers","Action,Beat-'Em-Up","The evil galactic sorceress, Rita Repulse, and her army of space aliens are back. It's up to you to help our teenage heroes defeat her and save the planet Earth!","3.2","6.1","","","","http://www.gamefaqs.com/segacd/587973-mighty-morphin-power-rangers"
"The Secret of Monkey Island","Adventure,General","The Monkey Island saga is known throughout the gaming world as one of the best point and click adventures, and The Secret of Monkey Island is the game that started it all. Play as Guybrush Threepwood as he tries to become a pirate. Meet the lovely Elaine Marley, the evil ghost pirate LeChuck, a three headed monkey, and more! Have Guybrush engage in insult sword fighting, look for buried treasure, evade deadly piranha poodles, and attempt to discover The Secret of Monkey Island!","4.0","8.2","","","","http://www.gamefaqs.com/segacd/587992-the-secret-of-monkey-island"
"Mortal Kombat","Action,Fighting,2D","Prepare yourself for Mortal Kombat on Sega CD: Bigger.Better.Louder.Meaner. Incredible bone-shattering graphics, new animations and pulse-pounding sound-track give you all the flame-shooting, ice-blasting action of the #1 arcade smash! Let the tournament begin!","6.2","7.2","","","","http://www.gamefaqs.com/segacd/919575-mortal-kombat"
"Mortal Kombat","Action,Fighting,2D","Prepare yourself for Mortal Kombat on Sega CD: Bigger.Better.Louder.Meaner. Incredible bone-shattering graphics, new animations and pulse-pounding sound-track give you all the flame-shooting, ice-blasting action of the #1 arcade smash! Let the tournament begin!","6.2","7.2","","","","http://www.gamefaqs.com/segacd/919575-mortal-kombat"
"My Paint: The Animated Paint Program","Miscellaneous,General","My Paint, the world's first animated paint program gives you the power to push your creativity to new heights! It's a full featured paint program you not only see, but hear! Freehand draw your own masterpiece or choose from any of the over 200 built-in drawings. Everything from Planes, Trains and Automobiles to Velociraptors, Bats and Panthers are included. Use any of the many patterns like dinosaur skins, moving water, stripes, dots, or the cool animated stickers to bring your drawings to life!","n/a","6.0","n/a","WayForward","1993 ","http://www.gamefaqs.com/segacd/587974-my-paint-the-animated-paint-program"
"NBA Jam","Sports,Traditional,Basketball,Arcade","The ultimate arcade JAM comes home on Sega CD! YOU control the super moves, amazing blocks and awesome slam dunks of the NBA's hottest stars! Updated player rosters - all new stars like Webber, Hardaway, Mashburn, C. Robinson, Rider and Spreewell! Sky-walking slams - Cannonball, Tomahawk, Helicopter and more. Four-player action with Sega Team Player Adaptor. More rim-rocking arcade sound effects! AutoStat saves your records and stats as you drive to the championship!","7.0","7.3","","","","http://www.gamefaqs.com/segacd/922273-nba-jam"
"NFL Football Trivia Challenge","Miscellaneous,Trivia / Game Show","Pit yourself against the toughest football minds in the country in the trivia game that puts you on the gridiron! Start in the locker room, where you pick your favorite NFL team and one of three skill levels: rookie, veteran, or pro. Then head up the ramp and onto the field for kickoff. Famed TV commentators Pat Summerall and Tom Bookshier describe the play-by-play as you face over 1,500 questions, illustrated by over 1,200 action-packed NFL images and 300 exciting film clips. Gain yardage by answering quickly and correctly to move the ball downfield. Score a touchdown or field goal, or punt if you must on fourth down. As the crowd roars and time is running out, the chance to rise to the occasion and act like a true NFL champion is in your hands!","n/a","3.0","n/a","CapDisc","1993 ","http://www.gamefaqs.com/segacd/587976-nfl-football-trivia-challenge"
"NFL's Greatest: San Francisco Vs. Dallas 1978-1993","Sports,General","Top stars for the Cowboys and 49ers from the 70's, 80's, and 90's in one game. Staubach, Dorsett, &quot;Too Tall&quot; Jones, Aikman, Irvin, Smith - take the field against Montana, Lott, Clark, Rice, Watters, Young - just to name a few! You choose the quarterback, you call the plays - then watch the action unfold in full color TruVideo! Imagine Tony Dorsett and Troy Aikman in the same backfield, or Steve Young hitting Dwight Clark with a TD pass, or &quot;Too Tall&quot; Jones chasing down Young - it can happen! 15 years of real football footage from the NFL Films Library and the latest Sega CD sound and technology make your dream game come to life!","3.0","9.0","","","","http://www.gamefaqs.com/segacd/587975-nfls-greatest-san-francisco-vs-dallas-1978-1993"
"NHL '94","Sports,Traditional,Ice Hockey,Sim","Over 25 NEW features in HOCKEY '94! 4-Way Play Support - Use the EA Sports 4-Way Play and NHL '94 becomes a 1, 2, 3 or 4 player game! Goalie Control - You control the double pad stacks and kick saves of all the greats. Penalty Shots and Shootout Mode - Take the hottest shooters and go head to head with the greatest goalies in the league. One Timers - New blistering slap shots make offense faster and more challenging. New Expansion Teams - Play with the Mighty Ducks or with the Florida Panthers. Music and Animations - Over 70 new pieces of organ music from arenas around the league. Plus new crowd and player animations!","8.0","7.8","","","","http://www.gamefaqs.com/segacd/921024-nhl-94"
"NHL '94","Sports,Traditional,Ice Hockey,Sim","Over 25 NEW features in HOCKEY '94! 4-Way Play Support - Use the EA Sports 4-Way Play and NHL '94 becomes a 1, 2, 3 or 4 player game! Goalie Control - You control the double pad stacks and kick saves of all the greats. Penalty Shots and Shootout Mode - Take the hottest shooters and go head to head with the greatest goalies in the league. One Timers - New blistering slap shots make offense faster and more challenging. New Expansion Teams - Play with the Mighty Ducks or with the Florida Panthers. Music and Animations - Over 70 new pieces of organ music from arenas around the league. Plus new crowd and player animations!","8.0","7.8","","","","http://www.gamefaqs.com/segacd/921024-nhl-94"
"Night Striker","Action,Shooter,Rail","Night Striker is an Action game, developed by Aisystem Tokyo and published by Taito Corporation,which was released in Japan in 1993.","n/a","8.5","n/a","Aisystem Tokyo","May 28, 1993 ","http://www.gamefaqs.com/segacd/570501-night-striker"
"Night Trap","Adventure,Interactive Movie","As an official member of S.C.A.T. (Sega Control Attack Team) your mission's a time-bomb. Five beautiful co-eds are being stalked in an eerie estate. Hooded intruders are invading the mansion with blood on their minds. Watch the murderous action from hidden cameras in 8 different rooms. Catch the intruders as they track their victims. Miss your chance and the co-eds are gone forever!","7.0","6.3","","","","http://www.gamefaqs.com/segacd/920185-night-trap"
"The Ninja Warriors","Action,Beat-'Em-Up","In 1993, to be an individual is to be, er... DEAD! The totally evil master geek (sorry... politician) BANGLER has serious power going down in town. All the Fuzz and Squaddies are his but so is the Underworld. You are MULK, pal... and as THE totally wicked revolutionary (for 'THE' read 'ONLY'), you are gonna build two assassination machines - The Ninja Warriors - and attempt to chill out this Bangler guy with knives, shurikens and some bad posse hip movement! Multiple levels of non-stop, furious two-player Oriental upbeat action!","5.5","6.3","","","","http://www.gamefaqs.com/segacd/570086-the-ninja-warriors"
"Nobunaga no Yabou: Haouden","Strategy,General","Nobunaga no Yabou: Haouden is a Strategy game, published by Koei,which was released in Japan in 1994.","n/a","8.0","n/a","Koei","Mar 25, 1994 ","http://www.gamefaqs.com/segacd/922333-nobunaga-no-yabou-haouden"
"Nostalgia 1907","Adventure,General","Nostalgia 1907 is an Adventure game, developed by Takeru and published by Sur de Wave,which was released in Japan in 1991.","n/a","n/a","n/a","Takeru","Dec 14, 1991 ","http://www.gamefaqs.com/segacd/570502-nostalgia-1907"
"Novastorm","Action,Shooter,Scrolling","A sentient computer network known as the Data Grid has begun to wage war on the Federation. In a last ditch effort to save humanity, the experimental fighter Scavenger 4 has been launched. Its mission: To track down and destroy the Data Grid's heavily armored control center: Scarab X.Grab the controls and pilot the super-sonic Scavenger 4 on a desperate sortie. Blast your way through the Data Grid's defensive network blazing a trail through cities, between canyons, over glaciers and on to destroy the Scarab X.","n/a","8.0","n/a","Psygnosis","1994 ","http://www.gamefaqs.com/segacd/587977-novastorm"
"Panic!","Miscellaneous,Puzzle,General","Stay calm and cool and you might save the world. Reality is turned upside down and only the right combination of switches and buttons will replace chaos with order. Choose the wrong switch and WATCH OUT - the unexpected can be expected! What better way for Data East to enter the CD market than with this totally original, unique and hilarious adult puzzle game for the Sega CD system. No guns, no kicks, and no pressure. Just use your wits and watch what happens!","5.5","7.7","n/a","Sega","1994 ","http://www.gamefaqs.com/segacd/587979-panic"
"Penn & Teller's Smoke and Mirrors","Simulation,General","Penn & Teller's Smoke and Mirrors is a Simulation game, developed and published by Absolute Entertainment,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/segacd/943277-penn-and-tellers-smoke-and-mirrors"
"Pitfall: The Mayan Adventure","Action,Platformer,2D","The legendary PITFALL! is back!Twelve years later, the classic returns with ground-breaking gameplay that'll rattle your nerves and leave you in a cold sweat... Join Harry Jr., son of Pitfall Harry, as he tracks an evil Mayan warrior spirit, to rescue his kidnapped father... Run, swing, skate and bungee through deep, dark rainforests, raging waterfalls and Mayan temple ruins that reek of lethal enemies and deadly traps... until you face the master of evil - Zakelua. Adventure so real, you'll feel the sweat!","10.0","7.5","","","","http://www.gamefaqs.com/segacd/927562-pitfall-the-mayan-adventure"
"Popful Mail","Role-Playing,Action RPG","Kazyr, Necros, Ulgar. Ghosts from the past that nearly once destroyed Popful Mail's world. Now, the Black Seal is about to be broken so they can return to wreak havoc on the world once again. Three ragtag adventurers become the only hope of stopping the second coming of Evil. Play as Mail, tomboy bounty-hunter wannabe who's handy with a blade, Tatt, the ultra-polite apprentice magician with a deadly staff, or Gaw, a winged blue blob with breath of fire, as you search for the manicial Muttonhead, who holds all the answers. During your quest, change characters at any time! You'll need to, because Nuts Cracker and the minions of Evil will stop at nothing to end your party before it starts! And, thanks to the storage power of CD, Popful Mail comes alive with over 2.5 hours of spoken dialogue and 20 minutes of heart-pounding animation. Face it, your butt's gonna be glued to the couch till the credits roll!","9.8","8.2","","","","http://www.gamefaqs.com/segacd/587980-popful-mail"
"Power Factory Featuring C+C Music Factory","Miscellaneous,Rhythm,Music","Punch it, homeboy. It's your shift at the C+C Music Factory. In this revolutionary new interactive Make Your Own Music Video for the Sega CD, it's up to you to boost productivity and hammer out fresh new music videos for platinum artists C+C. Dig into a hefty load of digitized video images ranging from special effects, animation, and scenes from dozens of famous movies, to footage shot by Clivilles and Cole exclusively for this disc. If you can take the heat and deliver the goods, your buddies down the line will gratefully tip their hard hats and keep the hard-driving foreman off your back. Turn in a world class effort and C+C will skip their board meeting to congratulate you personally with &quot;Factory&quot; honors and a bonus. The special edit mode lets you work overtime for a really polished product. Prove it to your friends by making a hard copy on your VCR.","7.0","2.7","","","","http://www.gamefaqs.com/segacd/564283-power-factory-featuring-cc-music-factory"
"Power Monger","Strategy,General","In a world without kings, power is the only law. No leader yet controls the destiny of this new world. Can you? Unite each territory by word or sword or face bitter defeat at the hands of the other Power Mongers. Lead your small band of follwers to glory... or destruction! Explore and conquer 195 existing worlds, or generate unlimited random worlds! Zoom in and out on the world to interact with hundreds of people with individual homes, jobs and personalities.","n/a","7.0","n/a","Sprytes","1994 ","http://www.gamefaqs.com/segacd/929173-power-monger"
"Prince of Persia","Action,Platformer,2D","Your beloved princess is being held hostage. To save her you must battle the most skillful swordsman on earth. As you travel, beware of the labyrinth of the exotic dangers and deathtraps! It's like an Arabian Nights movie come to life. Plunge into a deadly labyrinth of heart-stopping action, challenging mazes and superb animation. Hundreds of movie clips were used to create animations so human they must be seen to be believed. Quick, responsive controls, and a plot filled with intrigue and surprising twists.","n/a","6.8","","","","http://www.gamefaqs.com/segacd/921025-prince-of-persia"
"Prize Fighter","Sports,Traditional,Boxing","Out of the limo, into the ring, it's like a movie. But when the bell rings, it's just you and him! If you've got the speed, the muscle, the heart... you might last a round! Classic boxing action in TruVideo with realistic, instantaneous control. Trainers, cornermen, referees, hecklers... they'll shout their opinions on your perfromance. You're &quot;the Kid&quot; so you won't get a shot at the Champ 'til you fight your way past three tough hombres!","n/a","4.3","","","","http://www.gamefaqs.com/segacd/587982-prize-fighter"
"Pro Yakyuu Super League CD","Sports,Traditional,Baseball,Sim","Pro Yakyuu Super League CD is a Sports game, published by Sega,which was released in Japan in 1992.","n/a","n/a","n/a","Sega","Oct 30, 1992 ","http://www.gamefaqs.com/segacd/570504-pro-yakyuu-super-league-cd"
"Psychic Detective Series Vol. 3: Aya","Adventure,General","Psychic Detective Series Vol. 3: Aya is an Adventure game, developed and published by DataWest,which was released in Japan in 1993.","n/a","10.0","n/a","DataWest","Jan3, 1993 ","http://www.gamefaqs.com/segacd/570472-psychic-detective-series-vol-3-aya"
"Psychic Detective Series Vol. 4: Orgel","Adventure,General","Psychic Detective Series Vol. 4: Orgel is an Adventure game, published by DataWest,which was released in Japan in 1993.","n/a","n/a","n/a","DataWest","Dec 10, 1993 ","http://www.gamefaqs.com/segacd/570503-psychic-detective-series-vol-4-orgel"
"Puggsy","Action,Platformer,2D","Losing your car keys is one thing, but losing your spaceship is something completely different... &quot;I know I parked it here somewhere...&quot; Puggsy, lost on a strange planet, with his spaceship stolen by goofy aliens. Puggsy is having one tough day. Cruise with Puggsy through 50+ levels of gameplay, to help him find his spaceship. Explore secret rooms, hidden levels and check out other cool surprises. Solve radical puzzles and zap over 100 different alien creatures as Puggsy waddles his way through 17 strange lands.","n/a","6.8","","","","http://www.gamefaqs.com/segacd/922276-puggsy"
"Quiz Scramble Special","Miscellaneous,Trivia / Game Show","Quiz Scramble Special is a Miscellaneous game, published by Sega,which was released in Japan in 1992.","n/a","n/a","n/a","Sega","May 29, 1992 ","http://www.gamefaqs.com/segacd/570505-quiz-scramble-special"
"Racing Aces","Action,General","Fly for practice, shoot through a quick race or try to survive the racing circuit - working your way through four stages of aircraft. Visit the Pro Shop for the latest heavy metal hardware, or buy black market gear and put something special in the air. The ultimate in air combat racing! Shoot the other pilots out of the sky with deadly accuracy as you race towards victory. Choose from over 40 courses. Blast opponents with 9 different fighters. Play as one of 30 pilots. Awesome 3D graphics and CD soundtrack.","6.5","5.0","","","","http://www.gamefaqs.com/segacd/587983-racing-aces"
"Radical Rex","Action,Platformer,2D","Come hang with Radical Rex. He's the raddest, baddest fire-breathing Tyrannosaurus ever to shred prehistoric pavement! This badboy-on-wheels is out to save the dinosaur race.Check Rex thrashin' on his board, sportin' his flame-breath, bustin' out with killer jump-kicks, swingin' on vines and blastin' out screen-shaking roars. Excellent!Slam through ten wild levels of jammin' jungles, freaked-out forests, haunted dino-graveyards, piranha-infested underwater caverns -- and inside a giant dinosaur!Rex keeps you groovin' while you keep him movin' past twenty of the meanest prehistoric nasties to rock his dino-world. No sweat for Rex -- 'cuz he's too hip to be extinct!","n/a","6.0","","","","http://www.gamefaqs.com/segacd/922277-radical-rex"
"Ranma 1/2: Byakuran Aika","Adventure,General","Ranma 1/2: Byakuran Aika is an Adventure game, published by NCS,which was released in Japan in 1993.","n/a","7.5","n/a","NCS","Apr 23, 1993 ","http://www.gamefaqs.com/segacd/567183-ranma-1-2-byakuran-aika"
"RDF Global Conflict","Action,General","Using a thrilling combination of 3D rendering and explosive combat action, RDF: GLOBAL CONFLICT is an interactive multimedia experience that pushes the Sega CD system to its limits! As a tank commander in the RDF - the elite Rapid Deployment Force - you'll test your battle savvy in a realistic virtual world, from the war-torn countryside of Eastern Europe to Alaska's desolate tundra! But watch your back! An evil genius may pose a threat not only to the team - but to all of mankind!","n/a","6.0","","","","http://www.gamefaqs.com/segacd/587984-rdf-global-conflict"
"Revenge of the Ninja","Action,General","Do you have the reflexes, the speed, and the guts to be a Ninja? If you think you do, then the Castle of Evil and the Dark Lord, Lougi, await you. Your raw courage and pure heart are necessary to face traps and creatures like the fire breathing Marco Kilmore, the Wolves of Seidenfeld, the Immortal Skeleton Warriors of the Undead, and other monsters. You will need all your wits, speed, and Ninja skills to avenge your father's death, reclaim your family's honor, and become a Master of the Ninja Arts!","n/a","6.7","","","","http://www.gamefaqs.com/segacd/587985-revenge-of-the-ninja"
"Revengers of Vengeance","Action,Fighting,2D","REVENGERS OF VENGEANCE erupts onto your screen with heart-stopping, limb-tearing, fist-throwing, hand-to-hand combat action, and pulls you - kicking and screaming for mercy - into a fantastic and violent world. You will be absorbed by 10 tragic and inspiring tales of reluctant heroes battling the evil devil king VENUM! You'll gape in awe at their savage and brutal struggles without quarter! Cheer when Barko the Man-Wolf shreds his enemy with a flurry of claws. Scream with feverish joy when the mighty Algos fells his opponent with the foe-crippling Gut Ripper! If you've ever felt the need to pummel an evil-doer into the dirt, Revengers of Vengeance may just be the video game that changes your life!","5.0","4.0","","","","http://www.gamefaqs.com/segacd/587986-revengers-of-vengeance"
"Rise of the Dragon: A Blade Hunter Mystery","Adventure,General","The year - 2053. The city - Los Angeles. Amid the foul air and dark, dangerous streets, a Dragon rises from the ashes of legend. Many fear him. Many fall before him. Only one will risk all to destroy him... and that one is you, &quot;Blade&quot; Hunter, Private Investigator. As Blade, you must unlock the Dragon's deadly secret while battling his gang of hired muscle. Fight with fists and weapons. Follow clues. Interrogate seedy informants. Use your guts and wits to bring down the Dragon and save the city from his evil ambitions!","8.0","6.8","","","","http://www.gamefaqs.com/segacd/587987-rise-of-the-dragon-a-blade-hunter-mystery"
"Rise of the Dragon: A Blade Hunter Mystery","Adventure,General","The year - 2053. The city - Los Angeles. Amid the foul air and dark, dangerous streets, a Dragon rises from the ashes of legend. Many fear him. Many fall before him. Only one will risk all to destroy him... and that one is you, &quot;Blade&quot; Hunter, Private Investigator. As Blade, you must unlock the Dragon's deadly secret while battling his gang of hired muscle. Fight with fists and weapons. Follow clues. Interrogate seedy informants. Use your guts and wits to bring down the Dragon and save the city from his evil ambitions!","8.0","6.8","","","","http://www.gamefaqs.com/segacd/587987-rise-of-the-dragon-a-blade-hunter-mystery"
"Road Avenger","Adventure,Interactive Movie","Action that reaches out and grabs you! Wipe S.C.U.M. (Secret Criminal Underground Movement) off the highway. Smash through a hotel lobby, spin off a bridge at high speed, and tear up the beach on the tail of perpetrators. Shift into high gear for the ultimate hot pursuit. So much fun it should be illegal!","8.0","6.8","","","","http://www.gamefaqs.com/segacd/587988-road-avenger"
"Road Avenger","Adventure,Interactive Movie","Action that reaches out and grabs you! Wipe S.C.U.M. (Secret Criminal Underground Movement) off the highway. Smash through a hotel lobby, spin off a bridge at high speed, and tear up the beach on the tail of perpetrators. Shift into high gear for the ultimate hot pursuit. So much fun it should be illegal!","8.0","6.8","","","","http://www.gamefaqs.com/segacd/587988-road-avenger"
"Road Rash","Driving,Racing,Motorcycle,Street","Cycles, asphalt and the music to drown out the screams! Intense motorcycle combat racing and thrashin' music combine for the ultimate Road Rash! Five realistic settings let you pull some un-real stunts. Didn't do so well? Over 25 minutes of video will rub your face in it. Race to the music from A&M bands Soundgarden, Paw, Swervedriver, Therapy?, Monster Magnet and Hammerbox.","n/a","7.4","","","","http://www.gamefaqs.com/segacd/922278-road-rash"
"Robo Aleste","Action,Shooter,Scrolling","For almost a century now, the bloodthirsty Chugoku Warloads of the west have ruled and ravaged your once-supreme Oda Clan. No more! As the most decorated officer in the White Fang Ninja Force, it's up to you to command the infamous Robo Aleste War Machine and avenge the barbarous wrath of the anti-Oda alliance! Come home a hero...or don't come home at all!","10.0","7.9","","","","http://www.gamefaqs.com/segacd/587989-robo-aleste"
"Romance of the Three Kingdoms III","Strategy,Turn-Based,Historic","Romance of the Three Kingdoms III is a Strategy game, published by Koei,which was released in Japan in 1993.","n/a","6.0","n/a","Koei","Apr 23, 1993 ","http://www.gamefaqs.com/segacd/939185-romance-of-the-three-kingdoms-iii"
"Samurai Shodown","Action,Fighting,2D","Just when you thought it was safe to fight on the Sega CD... A direct port of SNK's fifth installment of the popular &quot;100 Mega Shock&quot; series, Samurai Shodown pits you blade-to-blade against 12 of the most heinous samurai warriors the arcade has ever witnessed.Charlotte, Jubei Yagyu, Tam Tam, Nakoruru and her flame-belching eagle... they're all here - each with his/her own lethal weaponry and &quot;Methods of Mayhem.&quot; Now there's nowhere to hide!","6.8","6.9","","","","http://www.gamefaqs.com/segacd/587991-samurai-shodown"
"The San Diego Zoo Presents: The Animals!","Miscellaneous,Edutainment","Breakthrough video-with-sound technology in The Animals! lets you see and hear over 200 exotic mammals, birds, and reptiles in over 60 minutes of video clips. Using movies, sounds and stories, The Animals! also brings you the most complete and up-to-date information about our animal neighbors from experts at the world-renowned San Diego Zoo. If you love animals, you'll love The Animals! It's fun and easy for children and adults to explore the vast resources of The Animals! Clicking on the habitat map takes you instantly to the animals that live in one of the earth's major climate zones including: tropical forests, deserts, savannas, or tundra. Climb aboard the multimedia tour bus for a narrated tour of Animals in Disguise, Fact or Fable, and Jaws, Claws and Creature Features. In the Storybook Theater, you'll hear fascinating animal stories such as Raising Gordy Gorilla, Protecting Endangered Species, and Wild Safari.","2.0","6.0","","","","http://www.gamefaqs.com/segacd/587923-the-san-diego-zoo-presents-the-animals"
"Romance of the Three Kingdoms III","Strategy,Turn-Based,Historic","Romance of the Three Kingdoms III is a Strategy game, published by Koei,which was released in Japan in 1993.","n/a","6.0","n/a","Koei","Apr 23, 1993 ","http://www.gamefaqs.com/segacd/939185-romance-of-the-three-kingdoms-iii"
"The Secret of Monkey Island","Adventure,General","The Monkey Island saga is known throughout the gaming world as one of the best point and click adventures, and The Secret of Monkey Island is the game that started it all. Play as Guybrush Threepwood as he tries to become a pirate. Meet the lovely Elaine Marley, the evil ghost pirate LeChuck, a three headed monkey, and more! Have Guybrush engage in insult sword fighting, look for buried treasure, evade deadly piranha poodles, and attempt to discover The Secret of Monkey Island!","4.0","8.2","","","","http://www.gamefaqs.com/segacd/587992-the-secret-of-monkey-island"
"Sega CD","Hardware,Console","Sega CD is a Hardware game, developed and published by Sega,which was released in Japan in 1991.","6.8","7.5","n/a","Sega","Oct 15, 1992 ","http://www.gamefaqs.com/segacd/916395-sega-cd"
"Sega CD","Hardware,Console","Sega CD is a Hardware game, developed and published by Sega,which was released in Japan in 1991.","6.8","7.5","n/a","Sega","Oct 15, 1992 ","http://www.gamefaqs.com/segacd/916395-sega-cd"
