"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"Ajax","Action,Shooter,Scrolling","Ajax is an Action game, developed and published by Konami,which was released in 1987.","10.0","7.8","n/a","Konami","1987 ","http://www.gamefaqs.com/arcade/565459-ajax"
"Ojousan","Miscellaneous,Board Games","Ojousan is a Miscellaneous game, developed and published by Nichibutsu,which was released in Japan in 1987.","8.0","n/a","n/a","Nichibutsu","1987 ","http://www.gamefaqs.com/arcade/568379-ojousan"
"Oli Boo Chu","Action,Platformer,2D","Oli Boo Chu is an Action game, developed and published by Thomas Automatics Inc.,which was released in 1983.","n/a","n/a","n/a","Thomas Automatics Inc.","1983 ","http://www.gamefaqs.com/arcade/568380-oli-boo-chu"
"Ollie King","Sports,Alternative,Skateboarding","Ollie King is a Sports game, developed by Amusement Vision and published by Sega,which was released in 2004.","n/a","n/a","n/a","Amusement Vision","2004 ","http://www.gamefaqs.com/arcade/939818-ollie-king"
"Olympic Soccer '92","Sports,Traditional,Soccer,Arcade","Olympic Soccer '92 is a Sports game, developed and published by Seibu Kaihatsu,which was released in 1992.","n/a","6.0","n/a","Seibu Kaihatsu","1992 ","http://www.gamefaqs.com/arcade/568381-olympic-soccer-92"
"Olympic Tennis","Sports,Traditional,Tennis","Olympic Tennis is a Sports game, developed and published by See-Fun,which was released in 1973.","n/a","n/a","n/a","See-Fun","1973 ","http://www.gamefaqs.com/arcade/568382-olympic-tennis"
"Omatsuri Yasan: Ganso Takoyaki","Miscellaneous,Puzzle,General","Omatsuri Yasan: Ganso Takoyaki is a Miscellaneous game, developed and published by Cave,which was released in Japan in 2009.","n/a","n/a","n/a","Cave","April 2009 ","http://www.gamefaqs.com/arcade/606511-omatsuri-yasan-ganso-takoyaki"
"Omatsuri Yasan: Kingyo Sukui","Miscellaneous,Puzzle,General","Omatsuri Yasan: Kingyo Sukui is a Miscellaneous game, developed by Aisystem Tokyo and published by Cave,which was released in Japan in 2009.","n/a","n/a","n/a","Aisystem Tokyo","March 2009 ","http://www.gamefaqs.com/arcade/606435-omatsuri-yasan-kingyo-sukui"
"Omega Fighter","Action,Shooter,Scrolling","Omega Fighter is an Action game, developed and published by UPL,which was released in 1989.","9.0","6.0","n/a","UPL","1989 ","http://www.gamefaqs.com/arcade/568383-omega-fighter"
"Omega Fighter Special","Action,Shooter,Scrolling","Omega Fighter Special is an Action game, developed and published by UPL,which was released in 1989.","n/a","n/a","n/a","UPL","1989 ","http://www.gamefaqs.com/arcade/568384-omega-fighter-special"
"Omega Race","Action,Shooter,Scrolling","The Omegans, the most feared and respected star warriors throughout the galaxy, have come to Earth to challenge you to their legendary OMEGA RACE! Grab hold of your Booster-Grip and speed your Fighter around the perimeters of the mysterious cosmic arena. Ricochet off walls to outmaneuver and vaporize Omegan Droid Ships and Command Ships and avoid the deadly Photon Mines. Endurance, skill and luck are what you'll need to clear the arena and destroy the madly-spinning Death Ship! But don't get too confident, hotshot. The Omegans waste no time in sending new challenges your way. This is one race that never ends!","n/a","n/a","n/a","Midway","June 1981 ","http://www.gamefaqs.com/arcade/583977-omega-race"
"One On One","Sports,General","One On One is a Sports game, published by PMC,which was released in 1974.","n/a","7.0","n/a","PMC","1974 ","http://www.gamefaqs.com/arcade/568385-one-on-one"
"Ongaku Paradise","Miscellaneous,Rhythm,Music","Ongaku Paradise is a Miscellaneous game, developed and published by Konami,which was released in Japan in 2010.","n/a","n/a","n/a","Konami","Aug4, 2010 ","http://www.gamefaqs.com/arcade/606441-ongaku-paradise"
"Onna Sansirou","Action,Fighting,2D","Onna Sansirou is an Action game, developed by Pacific Kougyou and published by Taito Corporation,which was released in Japan in 1985.","n/a","5.0","n/a","Pacific Kougyou","1985 ","http://www.gamefaqs.com/arcade/582225-onna-sansirou"
"Onna Sansirou","Action,Fighting,2D","Onna Sansirou is an Action game, developed by Pacific Kougyou and published by Taito Corporation,which was released in Japan in 1985.","n/a","5.0","n/a","Pacific Kougyou","1985 ","http://www.gamefaqs.com/arcade/582225-onna-sansirou"
"Open Mahjong","Miscellaneous,Board Games","Open Mahjong is a Miscellaneous game, developed and published by Dynax,which was released in Japan in 1982.","n/a","n/a","n/a","Dynax","1982 ","http://www.gamefaqs.com/arcade/568386-open-mahjong"
"Operation G.H.O.S.T.","Action,Shooter,Light Gun","Operation G.H.O.S.T. is an Action game, developed and published by Sega,which was released in Japan in 2012.","n/a","n/a","n/a","Sega","Apr 18, 2012 ","http://www.gamefaqs.com/arcade/643254-operation-ghost"
"Operation Thunder Hurricane","Action,Shooter,Scrolling","Operation Thunder Hurricane is an Action game, developed and published by Konami,which was released in 1997.","n/a","5.0","n/a","Konami","1997 ","http://www.gamefaqs.com/arcade/568387-operation-thunder-hurricane"
"Operation Thunderbolt","Action,Shooter,Light Gun","Bringing you enhanced shoot-'em-up action for one or two players, THUNDERBOLT not only reproduces the horizontally-scrolling gameplay of WOLF, but adds 3D action to the scenario as you test your nerve against swooping jets, helicopters, tanks and many more awesome adversaries! Use the laser sight or the bulletproof vest, but watch out for those air-to-ground missiles!","8.0","6.9","","","","http://www.gamefaqs.com/arcade/568389-operation-thunderbolt"
"Operation Tiger","Action,Shooter,Scrolling","Operation Tiger is an Action game, developed and published by Taito Corporation,which was released in 1999.","n/a","n/a","n/a","Taito Corporation","1999 ","http://www.gamefaqs.com/arcade/568390-operation-tiger"
"Operation Wolf","Action,Shooter,Light Gun","A group of desperate terrorists is keeping hostages in their jungle fortress. As a member of the elite tactical squad Operation Wolf, you must invade their hideout, destroy their operations, and get the hostages out alive! Maneuver through a series of missions and fight off soldiers, patrol boats, helicopters, and more.","8.4","7.3","","","","http://www.gamefaqs.com/arcade/575554-operation-wolf"
"Operation Wolf 3","Action,Shooter,Scrolling","Operation Wolf 3 is an Action game, developed by East Technology and published by Taito Corporation,which was released in 1994.","n/a","n/a","n/a","East Technology","Jan1, 1994 ","http://www.gamefaqs.com/arcade/568392-operation-wolf-3"
"Orange Club - Maru-hi Kagai Jugyou","Miscellaneous,Board Games","Orange Club - Maru-hi Kagai Jugyou is a Miscellaneous game, developed and published by Nichibutsu,which was released in Japan in 1988.","4.0","n/a","n/a","Nichibutsu","1988 ","http://www.gamefaqs.com/arcade/727457-orange-club-maru-hi-kagai-jugyou"
"Orbatak","Action,General","Orbatak is an Action game,scheduled to be released in 2099.","","","","","","http://www.gamefaqs.com/arcade/583686-orbatak"
"Orbit","Action,General","Orbit is an Action game, developed by Atari Games (Midway) and published by Atari,which was released in 1978.","n/a","1.0","n/a","Atari Games (Midway)","1978 ","http://www.gamefaqs.com/arcade/583789-orbit"
"Orbitron","Action,Shooter,Scrolling","Orbitron is an Action game, developed and published by Signatron USA,which was released in 1982.","n/a","n/a","n/a","Signatron USA","1982 ","http://www.gamefaqs.com/arcade/568393-orbitron"
"Ordyne","Action,Shooter,Scrolling","The evil Kubota has kidnapped Dr. Tomari's fianc&eacute;e, Kana, and taken the colossal nuclear reactor Ordyne. In order to reclaim them, Dr. Tomari and his assistant Felix take to their battleships and head off in pursuit. Avoid enemies and advance through seven different levels that take place on land, sea, and air. Collect crystals from defeated enemies and use them to buy items or upgrades for your ship at the Space Inn. Do you have what it takes to defeat the boss at the end of each level and ultimately reach Kubota in the final stage, Kubota World?","9.0","8.0","n/a","Namco","1988 ","http://www.gamefaqs.com/arcade/584214-ordyne"
"Oriental Legend","Action,Fighting,2D","Oriental Legend is an Action game, published by IGS,which was released in Asia in 1997.","n/a","n/a","n/a","IGS","Jan1, 1997 ","http://www.gamefaqs.com/arcade/582276-oriental-legend"
"Oriental Legend 2","Action,Beat-'Em-Up","Oriental Legend 2 is an Action game, developed and published by IGS,which was released in Asia in 2007.","n/a","6.0","n/a","IGS","2007 ","http://www.gamefaqs.com/arcade/946152-oriental-legend-2"
"Oscar: Psycho-Nics","Action,Shooter,Scrolling","Oscar: Psycho-Nics is an Action game, developed and published by Data East,which was released in 1988.","4.0","3.5","n/a","Data East","1988 ","http://www.gamefaqs.com/arcade/583895-oscar-psycho-nics"
"Oshare Majo Love and Berry: Digital Stage","Action,General","Oshare Majo Love and Berry: Digital Stage is an Action game, developed and published by Sega,with no announced release date.","","","","","","http://www.gamefaqs.com/arcade/606440-oshare-majo-love-and-berry-digital-stage"
"Osman","Action,Platformer,2D","Osman is an Action game, developed and published by Mitchell,which was released in 1996.","8.0","6.7","n/a","Mitchell","1996 ","http://www.gamefaqs.com/arcade/934311-osman"
"Othello Derby","Miscellaneous,Board Games","Othello Derby is a Miscellaneous game, published by Tsukuda Original,which was released in Japan in 1995.","n/a","n/a","n/a","Tsukuda Original","1995 ","http://www.gamefaqs.com/arcade/568395-othello-derby"
"Otomedius","Action,Shooter,Scrolling","Otomedius is an Action game, developed and published by Konami,which was released in Japan in 2007.","n/a","8.0","n/a","Konami","Oct 15, 2007 ","http://www.gamefaqs.com/arcade/938389-otomedius"
"Otona No Mahjong","Miscellaneous,Board Games","Otona No Mahjong is a Miscellaneous game, published by Apple,which was released in Japan in 1988.","8.0","n/a","n/a","Apple","1988 ","http://www.gamefaqs.com/arcade/568396-otona-no-mahjong"
"Gladiator","Action,Beat-'Em-Up","Gladiator is an Action game, developed and published by Taito Corporation,which was released in 1986.","7.0","4.5","n/a","Taito Corporation","1986 ","http://www.gamefaqs.com/arcade/584105-gladiator"
"Out Fencer","Action,Shooter,Scrolling","Out Fencer is an Action game, developed and published by Data East,which was released in Japan in 1989.","n/a","n/a","n/a","Data East","1989 ","http://www.gamefaqs.com/arcade/568397-out-fencer"
"Out Line","Action,General","Out Line is an Action game, published by Century Electronics,which was released in 1982.","n/a","n/a","n/a","Century Electronics","1982 ","http://www.gamefaqs.com/arcade/568398-out-line"
"Out Zone","Action,Shooter,Scrolling","Out Zone is an Action game, developed by Toaplan and published by Romstar,which was released in 1990.","8.0","7.0","n/a","Toaplan","1990 ","http://www.gamefaqs.com/arcade/568401-out-zone"
"Outer Zone","Action,Shooter,Scrolling","Outer Zone is an Action game, developed and published by Taito Corporation,which was released in Japan in 1984.","n/a","n/a","n/a","Taito Corporation","1984 ","http://www.gamefaqs.com/arcade/660531-outer-zone"
"The Outfoxies","Action,General","The Outfoxies is an Action game, developed and published by Namco,which was released in 1994.","9.0","8.6","n/a","Namco","1994 ","http://www.gamefaqs.com/arcade/584271-the-outfoxies"
"Outlaw","Action,General","Outlaw is an Action game, developed by Atari Games (Midway) and published by Atari,which was released in 1976.","n/a","3.5","n/a","Atari Games (Midway)","1976 ","http://www.gamefaqs.com/arcade/568402-outlaw"
"Outlaws of the Lost Dynasty","Action,Beat-'Em-Up","Outlaws of the Lost Dynasty is an Action game, developed and published by Data East,which was released in Japan in 1995.","n/a","n/a","n/a","Data East","1995 ","http://www.gamefaqs.com/arcade/568403-outlaws-of-the-lost-dynasty"
"OutRun","Driving,Racing,Arcade","The ultimate experience in motor sports simulation, the absolute challenge to nerves and reflexes. Feel the wind in your hair and the pull of the G-force as you power your way along the highways and byeways, a girl by your side and open country before you. Experience the exhilaration and excitement of driving a high performance sports car in this teasing time trial where your coordination and nerve will be tested to unbelievable limits.","8.8","7.7","","","","http://www.gamefaqs.com/arcade/564002-outrun"
"Outrun 2: Special Tour","Driving,Racing,Arcade","Outrun 2: Special Tour is a Driving game, developed by Polygon Magic and published by Sega,which was released in Japan in 2004.","n/a","6.5","n/a","Polygon Magic","December 2004 ","http://www.gamefaqs.com/arcade/924982-outrun-2-special-tour"
"OutRun2","Driving,Racing,Arcade","OutRun2 offers arcade racing in a variety of gameplay modes: arcade, mission, live, drifting, and heart attack. In arcade mode, you can race against the clock from Palm Beach to one of five destinations. You can also unlock hidden items in mission mode, drift around corners in drift mode, and charm your passenger with your driving techniques in heart attack mode. OutRun2 also features support for Xbox Live, allowing you to race against up to eight people.","9.5","8.3","n/a","Sega AM2","Dec 18, 2003 ","http://www.gamefaqs.com/arcade/921704-outrun2"
"Outrun2 Special Tour SDX","Driving,Racing,Arcade","Outrun2 Special Tour SDX is a Driving game, developed and published by Sega,which was released in Japan in 2006.","n/a","n/a","n/a","Sega","Dec 15, 2006 ","http://www.gamefaqs.com/arcade/988815-outrun2-special-tour-sdx"
"OutRunners","Driving,Racing,Arcade","OutRunners is a Driving game, developed and published by Sega,which was released in 1993.","8.5","5.8","n/a","Sega","1993 ","http://www.gamefaqs.com/arcade/568400-outrunners"
"Over Drive","Driving,Racing,Arcade","Over Drive is a Driving game, developed and published by Konami,which was released in 1990.","n/a","n/a","n/a","Konami","1990 ","http://www.gamefaqs.com/arcade/568404-over-drive"
"Over Rev","Driving,Racing,Arcade","Over Rev is a Driving game, developed and published by Jaleco Entertainment,which was released in 1997.","n/a","n/a","n/a","Jaleco Entertainment","1997 ","http://www.gamefaqs.com/arcade/568405-over-rev"
"OverTop","Driving,Racing,Arcade","OverTop is a Driving game, developed by ADK and published by SNK,which was released in Japan in 1996.","4.0","8.0","n/a","ADK","Apr 26, 1996 ","http://www.gamefaqs.com/arcade/575811-overtop"
"Ozma Wars","Action,Shooter,Scrolling","Ozma Wars is an Action game, developed and published by SNK,which was released in 1979.","2.0","3.0","n/a","SNK","1979 ","http://www.gamefaqs.com/arcade/567329-ozma-wars"
"P's Attack","Action,General","P's Attack is an Action game, developed and published by Uniana,which was released in Japan in 2004.","n/a","n/a","n/a","Uniana","2004 ","http://www.gamefaqs.com/arcade/610357-ps-attack"
"P-47The Phantom Fighter","Action,Shooter,Scrolling","P-47The Phantom Fighter is an Action game, developed and published by Jaleco Entertainment,which was released in 1988.","n/a","9.0","n/a","Jaleco Entertainment","1988 ","http://www.gamefaqs.com/arcade/583933-p-47-the-phantom-fighter"
"P-47 Aces","Action,Shooter,Scrolling","P-47 Aces is an Action game, developed by NMK and published by Jaleco Entertainment,which was released in 1995.","n/a","n/a","n/a","NMK","1995 ","http://www.gamefaqs.com/arcade/568406-p-47-aces"
"P.O.W.: Prisoners of War","Action,Beat-'Em-Up","Control a military prisoner who breaks free from his cell, and must fight through waves of incoming enemy combatants. Fight via close-quarters-combat, or shoot your enemies with weapons they have dropped in this side-scrolling beat 'em up originally released in 1988!","5.0","6.0","","","","http://www.gamefaqs.com/arcade/582009-pow-prisoners-of-war"
"Pac & Pal","Action,General","Pac & Pal is an Action game, developed and published by Namco,which was released in 1983.","7.0","7.4","n/a","Namco","1983 ","http://www.gamefaqs.com/arcade/584189-pac-and-pal"
"Make Trax","Action,General","Make Trax is an Action game, developed by Alpha Denshi and published by Kural Samno,which was released in Japan in 1981.","n/a","8.0","n/a","Alpha Denshi","1981 ","http://www.gamefaqs.com/arcade/584164-make-trax"
"Ms. Pac-Man","Action,General","Ms. Pac-Man is here to drive you totally wild and crazy with more fun than you've ever imagined! Four feisty ghosts are chasing MS. PAC-MAN. Use your skill and strategy to rack up points while outrunning the gobbling ghosts. Grab an energy pill, and score even more points. Now gobble up all those fearless ghosts!","9.6","7.8","n/a","Midway","1981 ","http://www.gamefaqs.com/arcade/583976-ms-pac-man"
"Pac-Land","Action,General","Pac-Man, the world's most famous game character is back! Help Pac-Man guide the Fairy back to her home in Fairy Land, but watch out - those mischievous ghosts are out to stop you once again! Use the Magic Shoes to help get Pac-Man back to his own home in 16 different rounds with multiple trips in each round, eating Power Pellets and bonus Fruit along the way. Fast, frantic, addictive Pac-Man action from beginning to end!","n/a","7.1","n/a","Namco","1984 ","http://www.gamefaqs.com/arcade/583989-pac-land"
"Pac-Man","Action,General","Gobble, gobble, gulp! Who's munching Power Pellets? Who's zipping around the maze at top speed, chomping up ghosts and scoring big points? It's Pac-Man, the world's hungriest character! Devour a fruit treat and get a big bonus score. But if you're caught by the little haunters, you're ghostflakes! Use the warp tunnel for a quick escape. Hours of ghost-chomping action!","8.6","8.0","n/a","Namco","October 1980 ","http://www.gamefaqs.com/arcade/589548-pac-man"
"Pac & Pal","Action,General","Pac & Pal is an Action game, developed and published by Namco,which was released in 1983.","7.0","7.4","n/a","Namco","1983 ","http://www.gamefaqs.com/arcade/584189-pac-and-pal"
"Pac-Man Battle Royale","Miscellaneous,Puzzle,Action","Pac-Man Battle Royale for iPad!!To commence the launch of the North American arcade release of Pac-Man Battle Royale this coming January (2011), we are offering a free iPad version of the game!Pac-Man Battle Royale is a social game for North American arcades that pits up to 4 players against each other battling in the latest Pac-Man.-Rules are simple and clear! 1. Last Pac-Man standing wins. 2. Eat a power pellet and you can do more than just eat the Ghosts, you can eat the other players and eliminate them!-Controls are simple! Use the joystick on the iPad display and you can control Pac-Man just like the original classic.No other game is as fun for groups of friends!&#169; 2011 NAMCO BANDAI Games Inc.","7.0","8.8","n/a","Namco Bandai Games","Jan 12, 2011 ","http://www.gamefaqs.com/arcade/990829-pac-man-battle-royale"
"Pac-Man Plus","Action,General","Pac-Man Plus is an Action game, developed and published by Bally Midway,which was released in 1982.","7.3","7.4","n/a","Bally Midway","1982 ","http://www.gamefaqs.com/arcade/564003-pac-man-plus"
"Pac-Man VR","Action,General","Pac-Man VR is an Action game, developed and published by Virtuality,which was released in 1996.","n/a","10.0","n/a","Virtuality","1996 ","http://www.gamefaqs.com/arcade/568408-pac-man-vr"
"Pac-Man's Arcade Party","Miscellaneous,Compilation","Pac-Man's Arcade Party is a Miscellaneous game, developed and published by Namco Bandai Games,which was released in 2010.","n/a","9.0","n/a","Namco Bandai Games","Q4 2010 ","http://www.gamefaqs.com/arcade/610897-pac-mans-arcade-party"
"Pac-Mania","Action,General","You know Pac-Man, that world-famous, dot-munchin', maze-runnin' yella fella who's full of fun and frenzy. Now you can play Pac-Man like you've never played before - in spectacular 3-D! In Pac-Mania, everything on the screen comes alive! The lovable ghosts glide through the air. Dots and energizer pellets hang in midair. Pac-Man gets a new power: He can jump up and over ghosts! There's also a Pac Booster feature that lets you move Pac-Man at superspeed. You'll love the new challenging mazes - they come in so many mind-boggling shapes, they'll turn you into a certified Pac-Maniac!","8.5","6.5","n/a","Namco","1987 ","http://www.gamefaqs.com/arcade/584208-pac-mania"
"Pacapaca Passion","Miscellaneous,Rhythm,Music","Pacapaca Passion is a Miscellaneous game, developed by Produce and published by Namco,which was released in Japan in 1998.","n/a","n/a","n/a","Produce","1998 ","http://www.gamefaqs.com/arcade/991848-pacapaca-passion"
"Pacapaca Passion 2","Miscellaneous,Rhythm,Music","Pacapaca Passion 2 is a Miscellaneous game, developed by Produce and published by Namco,which was released in Japan in 1999.","n/a","n/a","n/a","Produce","1999 ","http://www.gamefaqs.com/arcade/991849-pacapaca-passion-2"
"Pacapaca Passion Special","Miscellaneous,Rhythm,Music","Pacapaca Passion Special is a Miscellaneous game, developed by Produce and published by Namco,which was released in Japan in 1999.","n/a","n/a","n/a","Produce","1999 ","http://www.gamefaqs.com/arcade/991850-pacapaca-passion-special"
"Pace Car Pro","Driving,Racing,Arcade","Pace Car Pro is a Driving game, developed and published by Allied Leisure,which was released in 1975.","n/a","n/a","n/a","Allied Leisure","1975 ","http://www.gamefaqs.com/arcade/568407-pace-car-pro"
"Pachinko Sexy Reaction","Miscellaneous,Parlor,Gambling","Pachinko Sexy Reaction is a Miscellaneous game, published by Sammy Studios,which was released in Japan in 1998.","6.5","7.4","n/a","Sammy Studios","1998 ","http://www.gamefaqs.com/arcade/582226-pachinko-sexy-reaction"
"Pachinko Sexy Reaction 2","Miscellaneous,Parlor,Gambling","Pachinko Sexy Reaction 2 is a Miscellaneous game, developed and published by Sammy Studios,which was released in Japan in 1999.","5.0","7.8","n/a","Sammy Studios","1999 ","http://www.gamefaqs.com/arcade/928106-pachinko-sexy-reaction-2"
"Paddle Battle","Action,Shooter,Scrolling","Paddle Battle is an Action game, developed and published by Allied Leisure,which was released in 1973.","n/a","n/a","n/a","Allied Leisure","March 1973 ","http://www.gamefaqs.com/arcade/568409-paddle-battle"
"Paddle Mania","Sports,General","Paddle Mania is a Sports game, developed and published by SNK,which was released in 1988.","n/a","n/a","n/a","SNK","1988 ","http://www.gamefaqs.com/arcade/584072-paddle-mania"
"Paddle-Ball","Action,Shooter,Scrolling","Paddle-Ball is an Action game, developed by Midway and published by Williams,which was released in 1973.","n/a","n/a","n/a","Midway","1973 ","http://www.gamefaqs.com/arcade/568411-paddle-ball"
"Paint 'N' Puzzle","Miscellaneous,Puzzle,General","Paint 'N' Puzzle is a Miscellaneous game, developed and published by Century Vending,which was released in 1993.","n/a","n/a","n/a","Century Vending","1993 ","http://www.gamefaqs.com/arcade/568412-paint-n-puzzle"
"Painted Lady","Miscellaneous,Puzzle,General","Painted Lady is a Miscellaneous game, developed and published by Gaelco,which was released in 1992.","4.0","7.0","n/a","Gaelco","1992 ","http://www.gamefaqs.com/arcade/568826-painted-lady"
"Pairs","Miscellaneous,Puzzle,General","Pairs is a Miscellaneous game, developed and published by Incredible Technologies,which was released in 1994.","6.0","3.0","n/a","Incredible Technologies","1994 ","http://www.gamefaqs.com/arcade/568413-pairs"
"Paku Paku","Miscellaneous,Puzzle,General","Paku Paku is a Miscellaneous game,scheduled to be released in 2099.","","","","","","http://www.gamefaqs.com/arcade/564857-paku-paku"
"Palamedes","Miscellaneous,Puzzle,General","Palamedes is a refreshing new type of video game for which you'll need sharp wits and quick fingers to escape the lines of dice that come rapidly plummeting down on you. Your objective is very simple, destroy the cascading lines of dice before you are squashed under their weight. The pace is fast and the action intense. Palamedes is not for the weak or for the meek.","n/a","n/a","n/a","Taito Corporation","1990 ","http://www.gamefaqs.com/arcade/568414-palamedes"
"Pandora's Palace","Action,Platformer,2D","Pandora's Palace is an Action game, developed and published by Konami,which was released in 1984.","n/a","n/a","n/a","Konami","1984 ","http://www.gamefaqs.com/arcade/583954-pandoras-palace"
"Buster Bros.","Action,General","Buster Bros. is an Action game, developed by Mitchell and published by Capcom,which was released in 1989.","8.0","7.3","n/a","Mitchell","1989 ","http://www.gamefaqs.com/arcade/584005-buster-bros"
"Buster Buddies","Action,General","Buster Buddies is an Action game, developed by Mitchell and published by Capcom,which was released in Europe in 1995.","n/a","7.7","n/a","Mitchell","1995 ","http://www.gamefaqs.com/arcade/566794-buster-buddies"
"Pang Pom's","Action,Platformer,2D","Pang Pom's is an Action game, developed by Mitchell and published by Metro3D,which was released in Japan in 1992.","n/a","6.0","n/a","Mitchell","1992 ","http://www.gamefaqs.com/arcade/568415-pang-poms"
"Panic Bomber","Miscellaneous,Puzzle,Stacking","Panic Bomber is a Miscellaneous game, developed by Eighting/Raizing and published by SNK,which was released in Japan in 1995.","n/a","n/a","n/a","Eighting/Raizing","Jan 18, 1995 ","http://www.gamefaqs.com/arcade/575705-panic-bomber"
"Panic Park","Action,General","Panic Park is an Action game, developed and published by Namco,which was released in 1998.","8.0","8.0","n/a","Namco","1998 ","http://www.gamefaqs.com/arcade/568416-panic-park"
"Panic Road","Miscellaneous,Parlor,Pinball","Panic Road is a Miscellaneous game, developed and published by Seibu Kaihatsu,which was released in 1986.","n/a","n/a","n/a","Seibu Kaihatsu","1986 ","http://www.gamefaqs.com/arcade/568417-panic-road"
"Panikuru Panekuru","Miscellaneous,Puzzle,General","Panikuru Panekuru is a Miscellaneous game, developed and published by Namco,which was released in Japan in 2002.","n/a","n/a","n/a","Namco","March 2002 ","http://www.gamefaqs.com/arcade/610376-panikuru-panekuru"
"Paperboy","Action,General","Hop on your bike for a free-wheeling ride up the avenues of not-so-typical suburbia. There are papers to be delivered, robbers to be foiled, and fame and fortune to be won as you brave the mean streets. Avoid motorcycles, tricycles, traffic, tires, gratings, curbs, dogs, skateboarders, breakdancers, bad guys, and other hazards as you deliver to your customers. Earn bonus points by hitting targets along the obstacle course at the end of your route.","8.0","7.0","n/a","Atari Games (Midway)","1984 ","http://www.gamefaqs.com/arcade/564005-paperboy"
"Para Para Paradise","Miscellaneous,Rhythm,Music","Para Para Paradise is a Miscellaneous game, published by Konami,which was released in Japan in 2000.","10.0","10.0","n/a","Konami","2000 ","http://www.gamefaqs.com/arcade/581079-para-para-paradise"
"Para Para Paradise 1st Mix Plus","Miscellaneous,Rhythm,Music","Para Para Paradise 1st Mix Plus is a Miscellaneous game, published by Konami,which was released in Japan in 2001.","9.0","9.5","n/a","Konami","2001 ","http://www.gamefaqs.com/arcade/581080-para-para-paradise-1st-mix-plus"
"Para Para Paradise 2nd Mix","Miscellaneous,Rhythm,Music","Para Para Paradise 2nd Mix is a Miscellaneous game, published by Konami,which was released in Japan in 2001.","10.0","10.0","n/a","Konami","2001 ","http://www.gamefaqs.com/arcade/581578-para-para-paradise-2nd-mix"
"Para Para Paradise V1.1","Miscellaneous,Rhythm,Music","Para Para Paradise V1.1 is a Miscellaneous game, published by Konami,which was released in Japan in 2000.","n/a","n/a","n/a","Konami","2000 ","http://www.gamefaqs.com/arcade/581612-para-para-paradise-v11"
"Paradise Lost","Action,Shooter,Rail","Paradise Lost is an Action game, developed and published by Global VR,which was released in 2007.","n/a","n/a","n/a","Global VR","2007 ","http://www.gamefaqs.com/arcade/718862-paradise-lost"
"Parallel Turn","Sports,General","Parallel Turn is a Sports game, developed and published by Jaleco Entertainment,which was released in 1984.","n/a","n/a","n/a","Jaleco Entertainment","1984 ","http://www.gamefaqs.com/arcade/568418-parallel-turn"
"Parodius Da!","Action,Shooter,Scrolling","One day, our octopus friend gets into a fight to the death with his old rival, the bug. Our octopus wins and people start to call him Mr. Parodius. On his paid vacation he goes to the countryside to enjoy a little farming. Returning to our ready-made octopus pot, he reads the &quot;People of the Universe&quot; newspaper and nearly falls off his chopping board in surprise. There now is a picture of the mysterious Great Octopus with the Earth in his arms. &quot;F... father?,&quot; he stutters. It was his father, who had disappeared just two years before, never to return home. So Octopus sets out on a search for the truth and with his companions begins to travel the world!","n/a","7.6","n/a","Konami","Apr 25, 1990 ","http://www.gamefaqs.com/arcade/568419-parodius-da"
"Parodius Da!","Action,Shooter,Scrolling","One day, our octopus friend gets into a fight to the death with his old rival, the bug. Our octopus wins and people start to call him Mr. Parodius. On his paid vacation he goes to the countryside to enjoy a little farming. Returning to our ready-made octopus pot, he reads the &quot;People of the Universe&quot; newspaper and nearly falls off his chopping board in surprise. There now is a picture of the mysterious Great Octopus with the Earth in his arms. &quot;F... father?,&quot; he stutters. It was his father, who had disappeared just two years before, never to return home. So Octopus sets out on a search for the truth and with his companions begins to travel the world!","n/a","7.6","n/a","Konami","Apr 25, 1990 ","http://www.gamefaqs.com/arcade/568419-parodius-da"
"Pasha Pasha Champ Mini Game Festival","Miscellaneous,Party","Pasha Pasha Champ Mini Game Festival is a Miscellaneous game, developed and published by Dongsung,which was released in Japan in 1997.","n/a","10.0","n/a","Dongsung","1997 ","http://www.gamefaqs.com/arcade/952942-pasha-pasha-champ-mini-game-festival"
"Pass","Action,General","Pass is an Action game, published by Oksan,which was released in Japan in 1992.","n/a","n/a","n/a","Oksan","1992 ","http://www.gamefaqs.com/arcade/582227-pass"
"Passing Shot","Sports,Traditional,Tennis","Passing Shot is a Sports game, developed and published by Sega,which was released in 1988.","n/a","n/a","n/a","Sega","1988 ","http://www.gamefaqs.com/arcade/564006-passing-shot"
"Pastel Gal","Miscellaneous,Board Games","Pastel Gal is a Miscellaneous game, developed and published by Nichibutsu,which was released in Japan in 1985.","7.0","n/a","n/a","Nichibutsu","1985 ","http://www.gamefaqs.com/arcade/568420-pastel-gal"
"Pastel Island","Miscellaneous,Puzzle,General","Pastel Island is a Miscellaneous game, developed by Visco and published by American Sammy,which was released in 1993.","n/a","n/a","n/a","Visco","1993 ","http://www.gamefaqs.com/arcade/660532-pastel-island"
"Peek-a-Boo!","Action,General","Peek-a-Boo! is an Action game, developed and published by Jaleco Entertainment,which was released in Japan in 1993.","4.0","2.0","n/a","Jaleco Entertainment","1993 ","http://www.gamefaqs.com/arcade/568094-peek-a-boo"
