"Title","Genres","Description","GameFAQs_Reader_Rating","GameFAQs_Rating","MetaCritics_MetaScore","Developer","ReleaseDate","ReferenceURL",
"Kenka Banchou Bros. Tokyo Battle Royale","Action,Beat-'Em-Up","Kenka Banchou Bros. Tokyo Battle Royale is an Action game, developed by Bullets and published by Spike Chunsoft,which was released in Japan in 2012.","n/a","7.1","n/a","Bullets","Jun 21, 2012 ","http://www.gamefaqs.com/psp/665264-kenka-banchou-bros-tokyo-battle-royale"
"Kenka Banchou Portable","Action,Beat-'Em-Up","Kenka Banchou Portable is an Action game, developed and published by Spike,which was released in Asia in 2009.","n/a","6.0","n/a","Spike","Oct 29, 2009 ","http://www.gamefaqs.com/psp/971299-kenka-banchou-portable"
"Gladiator Begins","Action,General","Customize your own Gladiator and win your freedom! Choose from several different builds, faces, hair styles and skin tones. Depending on which gender you pick, NPCs will react differently! Ad-Hoc Multiplayer action, battle a friend using the Ad-hoc multiplayer option. Weapons and Armor Galore with over 500 plus swords, shields, spears, clubs and axes. Refine blessed weapons to make them stronger at the blacksmith.","7.0","8.3","59","Acquire","Sep 15, 2010 ","http://www.gamefaqs.com/psp/969694-gladiator-begins"
"Kingdom of Paradise","Role-Playing,Action RPG","Kingdom of Paradise is a 3D martial arts role-playing game based on Eastern mythology. You can collect various fighting skills and items to tailor the fighting style of your character. There are more than 150 skills and items to collect, including some that can be downloaded via wireless Infrastructure Mode. In addition to the single-player story mode, you can also challenge other gamers via ad hoc wireless.","7.5","6.8","72","Climax Entertainment","Nov 15, 2005 ","http://www.gamefaqs.com/psp/924641-kingdom-of-paradise"
"Patlabor: Come Back Mini-Pato","Miscellaneous,Party","Patlabor: Come Back Mini-Pato is a Miscellaneous game, developed and published by Bandai,which was released in Japan in 2005.","n/a","n/a","n/a","Bandai","Nov2, 2005 ","http://www.gamefaqs.com/psp/924593-patlabor-come-back-mini-pato"
"Kidou Senshi Gundam AGE: Cosmic Drive","Role-Playing,Console-style RPG","Kidou Senshi Gundam AGE: Cosmic Drive is a Role-Playing game, developed by Level 5 and published by Bandai Namco Games,which was released in Asia in 2012.","n/a","8.6","n/a","Level 5","Aug 30, 2012 ","http://www.gamefaqs.com/psp/646309-kidou-senshi-gundam-age-cosmic-drive"
"Kidou Senshi Gundam AGE: Universe Accel","Role-Playing,Console-style RPG","Kidou Senshi Gundam AGE: Universe Accel is a Role-Playing game, developed by Level 5 and published by Bandai Namco Games,which was released in Asia in 2012.","n/a","8.3","n/a","Level 5","Aug 30, 2012 ","http://www.gamefaqs.com/psp/671187-kidou-senshi-gundam-age-universe-accel"
"Gundam Seed: Rengou vs. Z.A.F.T. Portable","Action,Shooter,Third-Person,Sci-Fi","Gundam Seed: Rengou vs. Z.A.F.T. Portable is an Action game, developed by Capcom and published by Bandai Namco Games,which was released in Japan in 2007.","9.0","8.4","n/a","Capcom","Dec9, 2009 ","http://www.gamefaqs.com/psp/937676-gundam-seed-rengou-vs-zaft-portable"
"Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui","Strategy,General","Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui is a Strategy game, developed and published by Bandai Namco Games,which was released in Japan in 2008.","8.0","7.8","n/a","Bandai Namco Games","Feb7, 2008 ","http://www.gamefaqs.com/psp/943445-kidou-senshi-gundam-giren-no-yabou-axis-no-kyoui"
"Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V","Strategy,General","Kidou Senshi Gundam: Giren no Yabou - Axis no Kyoui V is a Strategy game, developed by Bec and published by Bandai Namco Games,which was released in Japan in 2009.","n/a","7.7","n/a","Bec","Feb 12, 2009 ","http://www.gamefaqs.com/psp/955150-kidou-senshi-gundam-giren-no-yabou-axis-no-kyoui-v"
"Mobile Suit Gundam: Gihren's Ambition, Blood of Zeon","Strategy,Turn-Based,Sci-Fi","Mobile Suit Gundam: Gihren's Ambition, Blood of Zeon is a Strategy game, developed and published by Bandai,which was released in Japan in 2005.","n/a","7.6","n/a","Bandai","Aug 11, 2005 ","http://www.gamefaqs.com/psp/925618-mobile-suit-gundam-gihrens-ambition-blood-of-zeon"
"Kidou Senshi Gundam: Gundam vs. Gundam","Action,Fighting,3D","Kidou Senshi Gundam: Gundam vs. Gundam is an Action game, developed by Banpresto and published by Bandai Namco Games,which was released in Japan in 2008.","n/a","8.6","n/a","Banpresto","Nov 20, 2008 ","http://www.gamefaqs.com/psp/952783-kidou-senshi-gundam-gundam-vs-gundam"
"Kidou Senshi Gundam: Gundam vs. Gundam NEXT PLUS","Action,Shooter,Third-Person,Sci-Fi","Kidou Senshi Gundam: Gundam vs. Gundam NEXT PLUS is an Action game, developed by Capcom and published by Bandai Namco Games,which was released in Japan in 2009.","n/a","9.1","n/a","Capcom","Dec3, 2009 ","http://www.gamefaqs.com/psp/975136-kidou-senshi-gundam-gundam-vs-gundam-next-plus"
"Kidou Senshi Gundam: Mokuba no Kiseki","Strategy,General","Kidou Senshi Gundam: Mokuba no Kiseki is a Strategy game, developed and published by Bandai Namco Games,which was released in Japan in 2012.","n/a","5.0","n/a","Bandai Namco Games","Jan 31, 2012 ","http://www.gamefaqs.com/psp/647674-kidou-senshi-gundam-mokuba-no-kiseki"
"Kidou Senshi Gundam: Senjou no Kizuna Portable","Strategy,General","Kidou Senshi Gundam: Senjou no Kizuna Portable is a Strategy game, developed by Access Games and published by Bandai Namco Games,which was released in Japan in 2009.","9.0","6.5","n/a","Access Games","Mar 26, 2009 ","http://www.gamefaqs.com/psp/955559-kidou-senshi-gundam-senjou-no-kizuna-portable"
"Kidou Senshi Gundam: Shin Gihren no Yabou","Strategy,General","Kidou Senshi Gundam: Shin Gihren no Yabou is a Strategy game, developed and published by Bandai Namco Games,which was released in Japan in 2011.","n/a","7.3","n/a","Bandai Namco Games","Aug 25, 2011 ","http://www.gamefaqs.com/psp/635387-kidou-senshi-gundam-shin-gihren-no-yabou"
"Kids Pack: Open Season and Surfs Up","Miscellaneous,Compilation","Kids Pack: Open Season and Surfs Up is a Miscellaneous game, developed and published by Ubisoft,which was released in Europe in 2009.","n/a","n/a","n/a","Ubisoft","Mar 27, 2009 ","http://www.gamefaqs.com/psp/959131-kids-pack-open-season-and-surfs-up"
"Kikuite Oboeru Eitango: Arc no Kikutan Advanced","Miscellaneous,Edutainment","Kikuite Oboeru Eitango: Arc no Kikutan Advanced is a Miscellaneous game, developed and published by Success,which was released in Japan in 2009.","n/a","n/a","n/a","Success","Apr 23, 2009 ","http://www.gamefaqs.com/psp/955561-kikuite-oboeru-eitango-arc-no-kikutan-advanced"
"Kikuite Oboeru Eitango: Arc no Kikutan Basic","Miscellaneous,Edutainment","Kikuite Oboeru Eitango: Arc no Kikutan Basic is a Miscellaneous game, developed and published by Success,which was released in Japan in 2009.","n/a","n/a","n/a","Success","Apr 23, 2009 ","http://www.gamefaqs.com/psp/955562-kikuite-oboeru-eitango-arc-no-kikutan-basic"
"Kikuite Oboeru Eitango: Arc no Kikutan Entry","Miscellaneous,Edutainment","Kikuite Oboeru Eitango: Arc no Kikutan Entry is a Miscellaneous game, developed and published by Success,which was released in Japan in 2009.","n/a","n/a","n/a","Success","Apr 23, 2009 ","http://www.gamefaqs.com/psp/955563-kikuite-oboeru-eitango-arc-no-kikutan-entry"
"Killzone: Liberation","Action,Shooter,Third-Person,Sci-Fi","In Killzone: Liberation, two months after the events of &quot;Killzone,&quot; (PS2) most of southern Vekta is still under Helghast control. The rules of war have been cast aside with the Helghast General, Metrac, employing brutal measures in order to seize the initiative and strengthen his position further. Returning as Templar, players will be sent on a mission to undertake a covert operation to save hostages captured by Metrac, while ISA troops continue the fight for liberty. Featuring an intelligent third person camera system, Killzone: Liberation allows players a more tactical surveillance viewpoint to view their action and read the enemy's behavior during gameplay. Set in an intense postmodern war reminiscent of the previous PS2 title, Killzone: Liberation features the unique graphical style to showcase pure grit and realism. During gameplay, players will have access to variety of weapons that are unique and innovative, inspired by modern military equipment.","8.7","7.5","77","Guerrilla","Oct 31, 2006 ","http://www.gamefaqs.com/psp/931635-killzone-liberation"
"Kimi ga Aruji de Shitsuji ga Oro de: Otsukae Nikki Portable","Adventure,General","Kimi ga Aruji de Shitsuji ga Oro de: Otsukae Nikki Portable is an Adventure game, developed and published by Minato Station,which was released in Japan in 2012.","n/a","5.5","n/a","Minato Station","Nov 29, 2012 ","http://www.gamefaqs.com/psp/677025-kimi-ga-aruji-de-shitsuji-ga-oro-de-otsukae-nikki"
"Kimikare: Shingakki","Adventure,General","Kimikare: Shingakki is an Adventure game, developed and published by Idea Factory,which was released in Japan in 2012.","n/a","4.5","n/a","Idea Factory","Jul 19, 2012 ","http://www.gamefaqs.com/psp/643250-kimikare-shingakki"
"King of Clubs","Sports,Traditional,Golf,Arcade","King of Clubs is an innovative action-puzzle game, combining the challenge of the traditional ball-rolling puzzler with the classic tacky seaside pastime of mini-golf. As an evolution of the ball-rolling puzzle genre, each level has multiple solutions, and as further equipment is unlocked, new paths through each hole become viable. Building on the great tradition of sorry-looking mini-golf courses, the game is set in a dilapidated theme-park which takes decaying kitsch to new extremes.","n/a","3.5","","","","http://www.gamefaqs.com/psp/939393-king-of-clubs"
"The King of Fighters Collection: The Orochi Saga","Miscellaneous,Compilation","The first ever collection of THE KING OF FIGHTERS, consisting of 5 complete games. KOF 94, 95, 96, 97, 98.","7.0","7.7","61","SNK Playmore","Oct 28, 2008 ","http://www.gamefaqs.com/psp/943400-the-king-of-fighters-collection-the-orochi-saga"
"The King of Fighters Portable 94-98: Chapter of Orochi","Miscellaneous,Compilation","The King of Fighters Portable 94-98: Chapter of Orochi is a Miscellaneous game, developed by M2 and published by SNK Playmore,which was released in Japan in 2010.","n/a","8.0","n/a","M2","Jun 24, 2010 ","http://www.gamefaqs.com/psp/994910-the-king-of-fighters-portable-94-98-chapter-of"
"King of Fighters: Maximum Impact","Action,Fighting,3D","The first-ever 3D version of King of Fighters has finally arrived, complete with all your favorite SNK characters. In King of Fighters: Maximum Impact, rival gangs are vying for the chance to rule the underworld of Southtown. As one of more than 16 fighters, you must prove that you're the greatest fighter in the world in five gameplay modes, including Story, Versus, Survival, Practice, and Training. The game's enhanced character movement lets you perform four new jumps, powerful combo moves, and the new Knock Back Attack.","","","","","","http://www.gamefaqs.com/psp/924681-king-of-fighters-maximum-impact"
"King of Pool","Miscellaneous,Parlor,Billiards","King of Pool is a Miscellaneous game, developed by Ivolgamus and published by Nordcurrent,which was released in Europe in 2009.","n/a","3.7","n/a","Ivolgamus","Apr8, 2010 ","http://www.gamefaqs.com/psp/961548-king-of-pool"
"King's Field: Additional I","Role-Playing,First-Person","King's Field: Additional I is a Role-Playing game, published by From Software,which was released in Japan in 2006.","5.0","7.7","n/a","From Software","Jul 20, 2006 ","http://www.gamefaqs.com/psp/924598-kings-field-additional-i"
"King's Field: Additional II","Role-Playing,First-Person","King's Field: Additional II is a Role-Playing game, developed and published by From Software,which was released in Japan in 2006.","n/a","9.0","n/a","From Software","Aug 24, 2006 ","http://www.gamefaqs.com/psp/933328-kings-field-additional-ii"
"Kingdom Hearts: Birth by Sleep","Role-Playing,Action RPG","Long before Sora was chosen by his Keyblade, the worlds' safety lay in the hands of the true Keyblade Masters. Three youths - Terra, Ventus and Aqua - have been training long and hard under Master Eraqus to prove that they, too, exhibit the Mark of Mastery. But they will soon find themselves in the middle of a crisis affecting worlds far beyond their own - just as another Keyblade Master, Xehanort, goes mysteriously missing. Three friends, three destinies. Everything will link back to the beginning.","8.4","8.8","82","Square Enix","Sep7, 2010 ","http://www.gamefaqs.com/psp/943347-kingdom-hearts-birth-by-sleep"
"Kingdom Hearts: Birth by Sleep","Role-Playing,Action RPG","Long before Sora was chosen by his Keyblade, the worlds' safety lay in the hands of the true Keyblade Masters. Three youths - Terra, Ventus and Aqua - have been training long and hard under Master Eraqus to prove that they, too, exhibit the Mark of Mastery. But they will soon find themselves in the middle of a crisis affecting worlds far beyond their own - just as another Keyblade Master, Xehanort, goes mysteriously missing. Three friends, three destinies. Everything will link back to the beginning.","8.4","8.8","82","Square Enix","Sep7, 2010 ","http://www.gamefaqs.com/psp/943347-kingdom-hearts-birth-by-sleep"
"Kingdom of Paradise","Role-Playing,Action RPG","Kingdom of Paradise is a 3D martial arts role-playing game based on Eastern mythology. You can collect various fighting skills and items to tailor the fighting style of your character. There are more than 150 skills and items to collect, including some that can be downloaded via wireless Infrastructure Mode. In addition to the single-player story mode, you can also challenge other gamers via ad hoc wireless.","7.5","6.8","72","Climax Entertainment","Nov 15, 2005 ","http://www.gamefaqs.com/psp/924641-kingdom-of-paradise"
"Kingdom: Ikki Tousen no Tsurugi","Action,General","Kingdom: Ikki Tousen no Tsurugi is an Action game, developed and published by Konami,which was released in Japan in 2010.","n/a","5.5","n/a","Konami","Nov 25, 2010 ","http://www.gamefaqs.com/psp/604294-kingdom-ikki-tousen-no-tsurugi"
"King's Field: Additional I","Role-Playing,First-Person","King's Field: Additional I is a Role-Playing game, published by From Software,which was released in Japan in 2006.","5.0","7.7","n/a","From Software","Jul 20, 2006 ","http://www.gamefaqs.com/psp/924598-kings-field-additional-i"
"La Corda d'Oro","Strategy,Breeding/Constructing","La Corda d'Oro is a Strategy game, developed and published by Koei,which was released in Japan in 2005.","n/a","5.7","n/a","Koei","Nov 10, 2005 ","http://www.gamefaqs.com/psp/929834-la-corda-doro"
"Kiniro no Corda 2 f","Role-Playing,General","Kiniro no Corda 2 f is a Role-Playing game, developed and published by Koei,which was released in Japan in 2009.","n/a","8.7","n/a","Koei","Feb 26, 2009 ","http://www.gamefaqs.com/psp/955152-kiniro-no-corda-2-f"
"Kiniro no Corda 2 f Encore","Adventure,General","Kiniro no Corda 2 f Encore is an Adventure game, developed and published by Koei,which was released in Japan in 2009.","n/a","n/a","n/a","Koei","Aug 20, 2009 ","http://www.gamefaqs.com/psp/960711-kiniro-no-corda-2-f-encore"
"Kiniro no Corda 3","Role-Playing,General","Kiniro no Corda 3 is a Role-Playing game, developed and published by Koei,which was released in Japan in 2010.","n/a","8.7","n/a","Koei","Feb 25, 2010 ","http://www.gamefaqs.com/psp/975346-kiniro-no-corda-3"
"Kiniro no Corda 3: Another Sky","Role-Playing,General","Kiniro no Corda 3: Another Sky is a Role-Playing game, developed and published by Koei Tecmo Games,scheduled to be released in Japan in 2014.","","","","","","http://www.gamefaqs.com/psp/725462-kiniro-no-corda-3-another-sky"
"Kiniro no Corda 3: Full Voice Special","Role-Playing,General","Kiniro no Corda 3: Full Voice Special is a Role-Playing game, developed and published by Koei Tecmo Games,which was released in Japan in 2013.","n/a","1.0","n/a","Koei Tecmo Games","Sep 19, 2013 ","http://www.gamefaqs.com/psp/720587-kiniro-no-corda-3-full-voice-special"
"Kiniro no Corda Box Selection: 10th Anniversary","Miscellaneous,Compilation","Kiniro no Corda Box Selection: 10th Anniversary is a Miscellaneous game, developed and published by Koei Tecmo Games,scheduled to be released in Japan in 2013.","","","","","","http://www.gamefaqs.com/psp/737596-kiniro-no-corda-box-selection-10th-anniversary"
"Kinnikuman: Muscle Generations","Action,Fighting,Wrestling","Kinnikuman: Muscle Generations is an Action game, developed by Bandai and published by Aki Corp.,which was released in Japan in 2006.","8.0","8.4","n/a","Bandai","Feb 23, 2006 ","http://www.gamefaqs.com/psp/930217-kinnikuman-muscle-generations"
"Kino no Tabi: The Beautiful World","Adventure,General","Kino no Tabi: The Beautiful World is an Adventure game, developed and published by Media Works,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/psp/925615-kino-no-tabi-the-beautiful-world"
"Kinoko or Die 2","Action,General","Kinoko or Die 2 is an Action game, developed and published by SCEI,which was released in Japan in 2010.","n/a","1.0","n/a","SCEI","Apr 22, 2010 ","http://www.gamefaqs.com/psp/995484-kinoko-or-die-2"
"Kisaragi Gold * Star: Nonstop Go Go!!","Adventure,General","Kisaragi Gold * Star: Nonstop Go Go!! is an Adventure game, developed and published by Piacci,which was released in Japan in 2013.","n/a","1.0","n/a","Piacci","Sep5, 2013 ","http://www.gamefaqs.com/psp/713494-kisaragi-gold-star-nonstop-go-go"
"Kisou Ryouhei Gunhound EX","Action,Shooter,Scrolling","Kisou Ryouhei Gunhound EX is an Action game, developed and published by G.Rev,which was released in Japan in 2013.","n/a","5.3","n/a","G.Rev","Jan 31, 2013 ","http://www.gamefaqs.com/psp/681782-kisou-ryouhei-gunhound-ex"
"Kiyoka no Ori: Hiiro no Kakera 4","Adventure,General","Kiyoka no Ori: Hiiro no Kakera 4 is an Adventure game, developed and published by Idea Factory,which was released in Japan in 2012.","n/a","5.5","n/a","Idea Factory","Sep 20, 2012 ","http://www.gamefaqs.com/psp/663917-kiyoka-no-ori-hiiro-no-kakera-4"
"Kizuato Portable","Adventure,General","Kizuato Portable is an Adventure game, developed and published by Aqua Plus,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/psp/928831-kizuato-portable"
"Knight Fortix 2","Action Adventure,Fantasy","In the next chapter crusader Fortix has to save the rest of the continent from an evil curse. On his journeys Fortix will be aided by his sister Floriana. Fortix 2 will be a &quot;funtasy&quot; game, where you have to conquer dozens of hostile wastelands, deserts, swamps, and convert to lush landscapes. Savage wolfs will be turned to peaceful lambs, bloodthirsty dragons to seed-picking pigeons.","n/a","n/a","","","","http://www.gamefaqs.com/psp/997902-knight-fortix-2"
"Knights in the Nightmare","Strategy,Real-Time,Fantasy","Enhanced to take full advantage of the power of PSP system, this new version of the game features remastered visuals and sounds, optimized controls, and a new opening movie from visionary director Yukio Takatsu (Persona 3, Persona 4, Yggdra Union).Originally, players could choose from two different characters with two unique perspectives on events.This new release adds a third character, Princess Yggdra, offering even more replay value and shedding more light on the game's enchanting narrative.Moreover, this release further expands on what was already one of the deepest, most substantial tutorials of all-time, giving players introductory missions filled with instructions and tips, making the game's learning curve easier than ever.Dripping with style and originality, Knights in the Nightmare delivers an unforgettable experience.","n/a","7.5","75","Sting","Nov5, 2010 ","http://www.gamefaqs.com/psp/986091-knights-in-the-nightmare"
"KOF","Action,Fighting,3D","KOF is an Action game, published by SNK Playmore,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/psp/924583-kof"
"L no Kisetsu: Double Pocket","Adventure,General","L no Kisetsu: Double Pocket is an Adventure game, developed and published by 5pb,which was released in Japan in 2009.","n/a","5.7","n/a","5pb","Nov 26, 2009 ","http://www.gamefaqs.com/psp/961177-l-no-kisetsu-double-pocket"
"Rush","Driving,Racing,Arcade","Rush is a Driving game, developed by Midway Studios - Newcastle and published by Midway,which was released in 2006.","2.0","7.3","55","Midway Studios - Newcastle","Oct 30, 2006 ","http://www.gamefaqs.com/psp/932172-rush"
"L.G.S. Shinsetsu Houshinengi","Adventure,General","L.G.S. Shinsetsu Houshinengi is an Adventure game, developed and published by Idea Factory,which was released in Japan in 2012.","n/a","4.5","n/a","Idea Factory","Aug9, 2012 ","http://www.gamefaqs.com/psp/658495-lgs-shinsetsu-houshinengi"
"L@ve Once","Adventure,General","?L@ve once?PSP????????!??????????:???????????:???????????:???????????:??????????:????ON/OFF??????:???????????? ??????PSP??????Retina??????????????L@ve once?????????????????????????????????????????????ADV?????!????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????&hellip;&hellip;???????????????????????????&quot;???????&quot;?????????This app is Japanese version only.?L@ve once????????L@ve once???5???????????????????????iPhone???????????????????????","n/a","6.8","n/a","Maid meets Cat","Sep 30, 2010 ","http://www.gamefaqs.com/psp/997247-lve-once"
"La Corda d'Oro","Strategy,Breeding/Constructing","La Corda d'Oro is a Strategy game, developed and published by Koei,which was released in Japan in 2005.","n/a","5.7","n/a","Koei","Nov 10, 2005 ","http://www.gamefaqs.com/psp/929834-la-corda-doro"
"LA Gridlock","Strategy,General","LA Gridlock is a Strategy game, developed and published by Immersive Games,which was released in Europe in 2012.","n/a","1.7","","","","http://www.gamefaqs.com/psp/667256-la-gridlock"
"La Pucelle: Ragnarok","Strategy,Turn-Based,Fantasy","La Pucelle: Ragnarok is a Strategy game, developed and published by Nippon Ichi Software,which was released in Japan in 2009.","n/a","8.5","n/a","Nippon Ichi Software","Nov 26, 2009 ","http://www.gamefaqs.com/psp/971755-la-pucelle-ragnarok"
"Labyrinth","Miscellaneous,General","Labyrinth is a Miscellaneous game, developed and published by Big Ben Interactive,which was released in Europe in 2010.","n/a","n/a","","","","http://www.gamefaqs.com/psp/612386-labyrinth"
"Land Stalker","Role-Playing,General","Land Stalker is a Role-Playing game, developed by Climax Entertainment and published by Sega,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/psp/929845-land-stalker"
"Lanfeust of Troy","Action,Platformer,3D","Playing as Lanfeust, a young blacksmith apprentice whose powers have already saved the world once, you will fight your worst enemy Thanos. From deep jungles and snowy mountains to medieval cities, Lanfeust fights many savage creatures, pirates, huge bosses... Free your friends and you can play as them too! Lanfeust uses his sword and magic, Hebus the troll uses his hands and a club, Nicolede the sage uses a stick and bombs, his daughter Cixi uses a whip and magic.","n/a","4.8","n/a","Tate Interactive","May7, 2008 ","http://www.gamefaqs.com/psp/955095-lanfeust-of-troy"
"Last Escort: Club Katze","Adventure,General","Last Escort: Club Katze is an Adventure game, developed by Mobile & Gamestudio and published by D3Publisher,which was released in Japan in 2010.","n/a","9.0","n/a","Mobile & Gamestudio","Feb 18, 2010 ","http://www.gamefaqs.com/psp/961180-last-escort-club-katze"
"The Last Ninja","Action,General","The Last Ninja is an Action game, developed by System 3 and published by Play It,which was cancelled before it was released.","","","","","","http://www.gamefaqs.com/psp/935073-the-last-ninja"
"Last Ranker","Role-Playing,Action RPG","Last Ranker is a Role-Playing game, developed by Image Epoch and published by Capcom,which was released in Japan in 2010.","n/a","7.8","n/a","Image Epoch","Jul 15, 2010 ","http://www.gamefaqs.com/psp/974876-last-ranker"
"Left to Die in Zombhai","Action,General","Left to Die in Zombhai is an Action game, developed and published by iSquared Games,which was released in Europe in 2011.","n/a","10.0","","","","http://www.gamefaqs.com/psp/641980-left-to-die-in-zombhai"
"The Legend of Heroes II: Prophecy of the Moonlight Witch","Role-Playing,Console-style RPG","This role-playing title featuring meticulously detailed characters and an epic coming-of-age story introduces two courageous young heroes who must save a magical world in peril. With the return of the &quot;pet system&quot; and the environments from the original The Legend of Heroes: A Tear of Vermillion, The Legend of Heroes II: Prophecy of the Moonlight Witch offers easy-pick-up-and-play game mechanics and improved enemies that gauge the player's strength before attacking. The game opens with childhood friends Jurio and Chris as they embark on a pilgrimage to five shrines surrounding their village. During their journey, they learn of the dangers of the Raual Wave that threatens to destroy everything in its path. Can Jurio and Chris, with the help of their friends, stop the Raual Wave emanating from Queen Isabella's castle? Will they discover the identity of the mysterious Moonlight Witch who predicted it all? Players can join in the adventure with this elegant turn-based role-playing title developed by the legendary Nihon Falcom.","6.8","7.4","63","Microvision","Jun 20, 2006 ","http://www.gamefaqs.com/psp/924676-the-legend-of-heroes-ii-prophecy-of-the-moonlight"
"The Legend of Heroes III: Song of the Ocean","Role-Playing,Console-style RPG","A standalone story set in the rich universe of The Legend of Heroes series, The Legend of Heroes III: Song of the Ocean has players take on the role of Forte, a young musician living in the dark Numeros Empire who sets off on an adventure that could determine the fate of the world. With over 50 hours of gameplay, players take Forte and his group of wandering musicians on a journey to discover a long-forgotten song of mysterious power left behind by a legendary composer.","6.8","7.2","58","Microvision","Jan 23, 2007 ","http://www.gamefaqs.com/psp/937300-the-legend-of-heroes-iii-song-of-the-ocean"
"The Legend of Heroes: A Tear of Vermillion","Role-Playing,Console-style RPG","The Legend of Heroes is a turn-based role-playing game set in the fantasy world of El Philden. The Legend of Heroes features hundreds of characters to interact with, including 14 playable ones, such as Avin, a hero searching for his sister in the aftermath of a great war. You can explore 3D environments as you progress through more than 50 hours of gameplay. The Legend of Heroes also expands upon other games in the genres with the inclusion of pets that can assist you in battle and collect items.","7.3","7.3","68","Microvision","Nov 15, 2005 ","http://www.gamefaqs.com/psp/926622-the-legend-of-heroes-a-tear-of-vermillion"
"The Legend of Heroes: Trails in the Sky SC","Role-Playing,Console-style RPG","The Legend of Heroes: Trails in the Sky SC is a Role-Playing game, developed and published by Falcom,which was released in Japan in 2007.","n/a","9.8","","","","http://www.gamefaqs.com/psp/937451-the-legend-of-heroes-trails-in-the-sky-sc"
"The Legend of Heroes: Trails in the Sky","Role-Playing,Console-style RPG","The Legend of Heroes: Trails in the Sky is the first of a new trilogy in the established The Legend of Heroes RPG series. A highly detailed 3D world, beautiful original soundtrack, and unique strategic battle system showcase production values a generation beyond the previous iteration. An epic story about preserving the peace against all odds spanning over 50 hours of gameplay, with numerous optional side quests, makes this the biggest adventure ever available on a handheld system.","8.3","8.8","79","Falcom","Mar 29, 2011 ","http://www.gamefaqs.com/psp/933329-the-legend-of-heroes-trails-in-the-sky"
"Legend of Kunoichi","Action,General","Legend of Kunoichi is an Action game, developed by SCEJ and published by SCEA,which was released in 2010.","4.0","4.5","","","","http://www.gamefaqs.com/psp/991511-legend-of-kunoichi"
"Legend of the Dragon","Action,Fighting,3D","Yin and Yang; the balance between darkness and light. Ang and Ling twin brother and sister born in the year of the Dragon have a unique destiny. Ang is attracted by the light Ling by the darkness...Ang never dreamed he would be the next Golden Dragon. He always assumed his sister the best fighter of the Dragon Dojo was next in line. Ling deeply humiliated swears to take vengeance on those who betrayed her starting with her brother and their Master. Her hatred leads her into darkness and she becomes the Shadow Dragon. No one can anticipate the twists and turns the entangled lives of our heroes and villains can take. Let the adventure begin...","n/a","4.8","38","Neko Entertainment","May 29, 2007 ","http://www.gamefaqs.com/psp/933153-legend-of-the-dragon"
"Legends of War: Patton's Campaign","Strategy,General","Relive the thrilling battles that raged across the European landscape. Assume the role of General Patton, commanding the Third U.S. Army from the beaches of Normandy, to the capital of the Third Reich, Berlin.","n/a","5.6","79","Enigma Software Productions","Jan3, 2011 ","http://www.gamefaqs.com/psp/971421-legends-of-war-pattons-campaign"
"LEGO Batman: The Videogame","Action Adventure,Modern","A stampede of notorious criminals have busted out of Arkham Asylum, where Gotham City houses only the shadiest of characters. It's up to the famed Caped Crusader to sweep Gotham clean of criminal activity using everything at his disposal, including crime-fighting vehicles as well as several baddie-bashing bat gadgets.","8.5","7.8","73","Traveller's Tales","Sep 23, 2008 ","http://www.gamefaqs.com/psp/945914-lego-batman-the-videogame"
"LEGO Harry Potter: Years 1-4","Action Adventure,Fantasy","LEGO Harry Potter: Years 1-4 will give gamers the chance to experience the magic and adventure of Harry Potter in a uniquely LEGO way. Playing as Harry Potter, Ron Weasley and Hermione Granger, as well as more than 100 other favorite characters, gamers will have the opportunity to attend lessons, cast spells, mix potions, fly on broomsticks and complete tasks to earn rewards.Throughout the game, players will also have the freedom to explore iconic settings from the wizarding world including Hogwarts castle, Diagon Alley, the Forbidden Forest and the village of Hogsmeade.","n/a","7.4","71","TT Fusion","Jun 29, 2010 ","http://www.gamefaqs.com/psp/960597-lego-harry-potter-years-1-4"
"LEGO Harry Potter: Years 5-7","Action Adventure,Fantasy","Based on the last three Harry Potter books and final four films, LEGO Harry Potter: Years 5-7 takes players through Harry Potter's heroic adventures in the Muggle and wizarding worlds. From Privet Drive in Little Whinging to Diagon Alley, Hogsmeade and Hogwarts - plus new locations including Grimmauld Place, the Ministry of Magic, and Godric's Hollow - players will encounter new faces, new challenges and new magic, preparing them for the ultimate face-off against Lord Voldemort.","n/a","7.3","","","","http://www.gamefaqs.com/psp/631937-lego-harry-potter-years-5-7"
